rank,ticker,pe_ratio,forward_pe,pb_ratio,ev_ebitda,ps_ratio,fcf_yield,revenue_growth,earnings_growth,peg_ratio,roe,gross_margin,debt_to_equity,analyst_rating,recommendation_mean,recommendation_key,num_analysts,target_mean_price,target_median_price,target_high_price,target_low_price,current_price,market_cap,sector,name,upside_potential,revenue_growth_calc,operating_income_growth,eps_growth,fcf_margin,piotroski_fscore,piotroski_details,earnings_surprises,earnings_beat_count,earnings_beat_total,avg_surprise_pct,next_earnings_date,quarterly_results,revenue_acceleration,eps_revision_90d,eps_revision_30d,forward_eps_growth,estimated_revenue_growth,recent_upgrades,recent_downgrades,upgrade_ratio,analyst_actions,news,momentum_12_1m,momentum_1m,valuation_score,growth_score,quality_score,earnings_momentum_score,price_momentum_score,valuation_coverage,growth_coverage,quality_coverage,earnings_momentum_coverage,core_data_warning,is_data_complete,is_value_trap,value_trap_reason,total_score,buy_signal
1,NEM,11.996109,8.629658,2.8414748,5.64,3.9548967,0.10640042516285642,0.458,0.786,0.10979208651399489,0.25832,0.67356,15.762,1.5 - Buy,1.54545,buy,21.0,132.56857,132.0,175.0,67.0,92.49,98737954816,Basic Materials,Newmont Corporation,0.43332868418207376,0.21341398137244405,0.8651438240270728,1.1161887694145758,0.32198156072169043,9,ROA>0; CFO>0; ROA改善; CFO>NI; LTD低下; 流動比率改善; 希薄化なし; 粗利率改善; 資産回転率改善,"[{'date': '2026-04-23', 'eps_estimate': 2.17, 'eps_actual': 2.9, 'surprise_pct': 33.45}, {'date': '2026-02-19', 'eps_estimate': 2.03, 'eps_actual': 2.52, 'surprise_pct': 24.25}, {'date': '2025-10-23', 'eps_estimate': 1.44, 'eps_actual': 1.71, 'surprise_pct': 18.84}, {'date': '2025-07-24', 'eps_estimate': 1.16, 'eps_actual': 1.43, 'surprise_pct': 22.9}]",4.0,4.0,24.86,2026-07-23,"[{'quarter': '2026-03-31', 'total_revenue': 7307000000.0, 'operating_income': 4485000000.0, 'net_income': 3262000000.0, 'gross_profit': 4738000000.0}, {'quarter': '2025-12-31', 'total_revenue': 6818000000.0, 'operating_income': 3974000000.0, 'net_income': 1301000000.0, 'gross_profit': 4126000000.0}, {'quarter': '2025-09-30', 'total_revenue': 5524000000.0, 'operating_income': 2616000000.0, 'net_income': 1832000000.0, 'gross_profit': 2930000000.0}, {'quarter': '2025-06-30', 'total_revenue': 5317000000.0, 'operating_income': 2417000000.0, 'net_income': 2061000000.0, 'gross_profit': 2696000000.0}]",-0.16252863050038563,0.013736143200042024,-0.07551498803533577,0.1313,0.1909,1.0,0.0,1.0,"[{'date': '2026-07-16', 'firm': 'Barclays', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 125.0, 'prior_target': 133.0}, {'date': '2026-07-14', 'firm': 'Scotiabank', 'from_grade': 'Sector Outperform', 'to_grade': 'Sector Outperform', 'action': 'main', 'target_price': 147.0, 'prior_target': 151.0}, {'date': '2026-07-14', 'firm': 'TD Cowen', 'from_grade': 'Hold', 'to_grade': 'Buy', 'action': 'up', 'target_price': 127.0, 'prior_target': 129.0}, {'date': '2026-07-09', 'firm': 'RBC Capital', 'from_grade': 'Outperform', 'to_grade': 'Outperform', 'action': 'main', 'target_price': 135.0, 'prior_target': 140.0}, {'date': '2026-07-09', 'firm': 'B of A Securities', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 132.0, 'prior_target': 157.0}]","[{'title': 'Wall Street Bulls Look Optimistic About Newmont (NEM): Should You Buy?', 'url': 'https://finance.yahoo.com/markets/stocks/articles/wall-street-bulls-look-optimistic-133004625.html', 'publisher': 'Zacks', 'date': '2026-07-21'}, {'title': ""Here's How to Play Newmont Stock Before Q2 Earnings Release"", 'url': 'https://finance.yahoo.com/markets/stocks/articles/heres-play-newmont-stock-q2-130100529.html', 'publisher': 'Zacks', 'date': '2026-07-21'}, {'title': 'Newmont Stock Suddenly Offers a Double-Sided Debit Trade on U.S.-Iran Tensions and Upcoming Earnings', 'url': 'https://www.barchart.com/story/news/3365266/newmont-stock-suddenly-offers-a-double-sided-debit-trade-on-u-s-iran-tensions-and-upcoming-earnings', 'publisher': 'Barchart', 'date': '2026-07-20'}, {'title': 'Seeking Clues to Newmont (NEM) Q2 Earnings? A Peek Into Wall Street Projections for Key Metrics', 'url': 'https://finance.yahoo.com/markets/stocks/articles/seeking-clues-newmont-nem-q2-131512714.html', 'publisher': 'Zacks', 'date': '2026-07-20'}, {'title': 'Newmont Corporation (NEM) Sees a More Significant Dip Than Broader Market: Some Facts to Know', 'url': 'https://finance.yahoo.com/markets/stocks/articles/newmont-corporation-nem-sees-more-215005743.html', 'publisher': 'Zacks', 'date': '2026-07-17'}]",0.7641026312678965,-0.1088737156959336,78.39705882352942,85.75,95.0,55.03250773993808,85.0,5,3,4,4,,True,False,,82.00414086687306,83.08535727525727
2,EQT,9.449716,12.025094,1.2400707,5.22,,0.06255901959678374,0.499,4.9,0.0245410081632653,0.13402,0.80966,20.816,1.5 - Buy,1.52,buy,25.0,67.16,68.0,79.0,52.0,49.8,31148804096,Energy,EQT Corporation,0.3485943775100402,0.5995614485258298,9.885397332100736,7.844104138747577,0.33969271958336533,8,ROA>0; CFO>0; ROA改善; CFO>NI; LTD低下; 流動比率改善; 粗利率改善; 資産回転率改善,"[{'date': '2026-04-21', 'eps_estimate': 2.09, 'eps_actual': 2.33, 'surprise_pct': 11.22}, {'date': '2026-02-17', 'eps_estimate': 0.76, 'eps_actual': 0.9, 'surprise_pct': 17.66}, {'date': '2025-10-21', 'eps_estimate': 0.36, 'eps_actual': 0.52, 'surprise_pct': 42.79}, {'date': '2025-07-22', 'eps_estimate': 0.41, 'eps_actual': 0.45, 'surprise_pct': 10.01}]",4.0,4.0,20.42,2026-07-21,"[{'quarter': '2026-03-31', 'total_revenue': 3617005000.0, 'operating_income': 2278027000.0, 'net_income': 1487229000.0, 'gross_profit': 2446696000.0}, {'quarter': '2025-12-31', 'total_revenue': 2273906000.0, 'operating_income': 950748000.0, 'net_income': 677099000.0, 'gross_profit': 1108074000.0}, {'quarter': '2025-09-30', 'total_revenue': 1822787000.0, 'operating_income': 465279000.0, 'net_income': 335862000.0, 'gross_profit': 658970000.0}, {'quarter': '2025-06-30', 'total_revenue': 1837755000.0, 'operating_income': 420318000.0, 'net_income': 784147000.0, 'gross_profit': 733650000.0}]",0.34316862303534024,-0.130716236118944,-0.09500768762883124,-0.048499998,0.0783,0.0,0.0,0.0,"[{'date': '2026-07-15', 'firm': 'Stephens & Co.', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 71.0, 'prior_target': 72.0}, {'date': '2026-07-08', 'firm': 'UBS', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 73.0, 'prior_target': 74.0}, {'date': '2026-07-02', 'firm': 'Jefferies', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 75.0, 'prior_target': 77.0}, {'date': '2026-06-30', 'firm': 'Freedom Broker', 'from_grade': '', 'to_grade': 'Buy', 'action': 'init', 'target_price': 79.0, 'prior_target': 0.0}, {'date': '2026-06-29', 'firm': 'Morgan Stanley', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 68.0, 'prior_target': 74.0}]","[{'title': 'EQT (NYSE:EQT) Surprises With Strong Q2 CY2026', 'url': 'https://finance.yahoo.com/markets/stocks/articles/eqt-nyse-eqt-surprises-strong-204416888.html', 'publisher': 'StockStory', 'date': '2026-07-21'}, {'title': 'EQT Earnings: What To Look For From EQT', 'url': 'https://finance.yahoo.com/markets/stocks/articles/eqt-earnings-look-eqt-103133888.html', 'publisher': 'StockStory', 'date': '2026-07-20'}, {'title': ""EQT Gears Up to Report Q2 Earnings: What's in Store for the Stock?"", 'url': 'https://finance.yahoo.com/markets/stocks/articles/eqt-gears-report-q2-earnings-154500164.html', 'publisher': 'Zacks', 'date': '2026-07-17'}, {'title': 'Antero Resources Is in Play: Which Energy Titan Will Acquire It?', 'url': 'https://247wallst.com/investing/2026/07/17/antero-resources-is-in-play-which-energy-titan-will-acquire-it/', 'publisher': '24/7 Wall St.', 'date': '2026-07-17'}, {'title': 'UBS Keeps Buy Rating on EQT Corporation (EQT)', 'url': 'https://finance.yahoo.com/markets/stocks/articles/ubs-keeps-buy-rating-eqt-142438217.html', 'publisher': 'Insider Monkey', 'date': '2026-07-15'}]",-0.13568653891770416,-0.018138839934945573,87.53501400560224,95.6060606060606,78.57142857142858,51.488095238095234,7.142857142857142,4,3,4,4,,True,False,,73.01389419404124,63.84209722132737
3,INCY,16.58051,13.423671,4.1744604,12.349,4.3746204,0.029216591702716635,0.209,0.838,0.1601870047732697,0.30823,0.52766,0.701,2.3 - Buy,2.30769,buy,22.0,113.81818,111.0,140.0,71.0,117.39,23452428288,Healthcare,Incyte Corporation,-0.030426952892069193,0.21220913714153272,12.256362667087883,38.44963973631764,0.25862058234177654,6,ROA>0; CFO>0; ROA改善; CFO>NI; 流動比率改善; 粗利率改善,"[{'date': '2026-04-28', 'eps_estimate': 1.34, 'eps_actual': 1.81, 'surprise_pct': 35.12}, {'date': '2026-02-10', 'eps_estimate': 1.92, 'eps_actual': 1.8, 'surprise_pct': -6.08}, {'date': '2025-10-28', 'eps_estimate': 1.64, 'eps_actual': 2.26, 'surprise_pct': 38.04}, {'date': '2025-07-29', 'eps_estimate': 1.47, 'eps_actual': 1.57, 'surprise_pct': 6.59}]",3.0,4.0,18.4175,2026-07-28,"[{'quarter': '2026-03-31', 'total_revenue': 1272676000.0, 'operating_income': 324173000.0, 'net_income': 303330000.0, 'gross_profit': 1168176000.0}, {'quarter': '2025-12-31', 'total_revenue': 1506835000.0, 'operating_income': 383963000.0, 'net_income': 299279000.0, 'gross_profit': 1385735000.0}, {'quarter': '2025-09-30', 'total_revenue': 1365980000.0, 'operating_income': 431296000.0, 'net_income': 424169000.0, 'gross_profit': 1266980000.0}, {'quarter': '2025-06-30', 'total_revenue': 1215529000.0, 'operating_income': 310812000.0, 'net_income': 404999000.0, 'gross_profit': 1136729000.0}]",-0.25851434742461,-0.6389809742465189,-0.6539042716430826,2.2752001,0.1083,1.0,0.0,1.0,"[{'date': '2026-07-21', 'firm': 'HC Wainwright & Co.', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'reit', 'target_price': 140.0, 'prior_target': 140.0}, {'date': '2026-07-14', 'firm': 'Barclays', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 134.0, 'prior_target': 117.0}, {'date': '2026-07-13', 'firm': 'BMO Capital', 'from_grade': 'Market Perform', 'to_grade': 'Market Perform', 'action': 'main', 'target_price': 112.0, 'prior_target': 94.0}, {'date': '2026-07-07', 'firm': 'RBC Capital', 'from_grade': 'Sector Perform', 'to_grade': 'Sector Perform', 'action': 'main', 'target_price': 99.0, 'prior_target': 95.0}, {'date': '2026-06-29', 'firm': 'HC Wainwright & Co.', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'reit', 'target_price': 140.0, 'prior_target': 140.0}]","[{'title': 'HALO Inks Deal With INCY to Support Cancer Therapy Development', 'url': 'https://finance.yahoo.com/healthcare/articles/halo-inks-deal-incy-support-143800503.html', 'publisher': 'Zacks', 'date': '2026-07-21'}, {'title': 'Incyte (INCY) Reports Next Week: Wall Street Expects Earnings Growth', 'url': 'https://finance.yahoo.com/markets/stocks/articles/incyte-incy-reports-next-week-140019383.html', 'publisher': 'Zacks', 'date': '2026-07-21'}, {'title': 'Halozyme Signs ENHANZE Collaboration with Incyte for Subcutaneous INCA033989 Development', 'url': 'https://investorshub.advfn.com/market-news/article/32239/halozyme-signs-enhanze-collaboration-with-incyte-for-subcutaneous-inca033989-development', 'publisher': 'InvestorsHub', 'date': '2026-07-20'}, {'title': 'Collect 9.8% On VRTX Stock Now, And Still Keep 15% Of Upside', 'url': 'https://www.trefis.com/articles/607527/collect-9-8-on-vrtx-stock-now-and-still-keep-15-of-upside/2026-07-16', 'publisher': 'Trefis', 'date': '2026-07-16'}, {'title': ""What to Expect From Incyte's Q2 2026 Earnings Report"", 'url': 'https://www.barchart.com/story/news/3307808/what-to-expect-from-incyte-s-q2-2026-earnings-report', 'publisher': 'Barchart', 'date': '2026-07-16'}]",0.4603032723930833,0.19517407789346067,51.57254954712583,95.15502273666804,80.18111485572311,54.44197308407004,84.7457627118644,5,3,4,4,,True,False,,72.61934862462894,67.05060252350677
4,APA,8.337996,8.717013,1.9582831,3.358,,0.0966434013538409,-0.119,0.322,0.27071468944099375,0.26217,0.72273004,61.314,2.7 - Hold,2.68,hold,24.0,42.125,41.0,62.0,32.0,35.77,12643631104,Energy,APA Corporation,0.17766284596030182,-0.08390674745814933,-0.14035636136292592,0.7835820895522388,0.19943946188340808,7,ROA>0; CFO>0; ROA改善; CFO>NI; LTD低下; 希薄化なし; 資産回転率改善,"[{'date': '2026-05-06', 'eps_estimate': 1.14, 'eps_actual': 1.38, 'surprise_pct': 20.9}, {'date': '2026-02-25', 'eps_estimate': 0.64, 'eps_actual': 0.91, 'surprise_pct': 41.73}, {'date': '2025-11-05', 'eps_estimate': 0.79, 'eps_actual': 0.93, 'surprise_pct': 17.59}, {'date': '2025-08-05', 'eps_estimate': 0.48, 'eps_actual': 0.87, 'surprise_pct': 79.46}]",4.0,4.0,39.92,2026-08-05,"[{'quarter': '2026-03-31', 'total_revenue': 2327000000.0, 'operating_income': 1007000000.0, 'net_income': 446000000.0, 'gross_profit': 1246000000.0}, {'quarter': '2025-12-31', 'total_revenue': 1991000000.0, 'operating_income': 640000000.0, 'net_income': 279000000.0, 'gross_profit': 857000000.0}, {'quarter': '2025-09-30', 'total_revenue': 2115000000.0, 'operating_income': 672000000.0, 'net_income': 205000000.0, 'gross_profit': 880000000.0}, {'quarter': '2025-06-30', 'total_revenue': 2178000000.0, 'operating_income': 671000000.0, 'net_income': 603000000.0, 'gross_profit': 873000000.0}]",0.22738825898576692,0.09142405849108394,-0.09312048650703154,-0.2863,0.0124,1.0,0.0,1.0,"[{'date': '2026-07-21', 'firm': 'Susquehanna', 'from_grade': 'Positive', 'to_grade': 'Positive', 'action': 'main', 'target_price': 45.0, 'prior_target': 47.0}, {'date': '2026-07-15', 'firm': 'UBS', 'from_grade': 'Neutral', 'to_grade': 'Neutral', 'action': 'main', 'target_price': 41.0, 'prior_target': 45.0}, {'date': '2026-07-13', 'firm': 'Raymond James', 'from_grade': 'Outperform', 'to_grade': 'Outperform', 'action': 'main', 'target_price': 50.0, 'prior_target': 57.0}, {'date': '2026-07-10', 'firm': 'Truist Securities', 'from_grade': 'Hold', 'to_grade': 'Hold', 'action': 'main', 'target_price': 38.0, 'prior_target': 39.0}, {'date': '2026-06-29', 'firm': 'Morgan Stanley', 'from_grade': 'Underweight', 'to_grade': 'Underweight', 'action': 'main', 'target_price': 41.0, 'prior_target': 44.0}]","[{'title': 'APA (APA) Gains As Market Dips: What You Should Know', 'url': 'https://finance.yahoo.com/markets/stocks/articles/apa-apa-gains-market-dips-221504700.html', 'publisher': 'Zacks', 'date': '2026-07-17'}, {'title': 'APA Corporation’s Quarterly Earnings Preview: What You Need to Know', 'url': 'https://www.barchart.com/story/news/3334788/apa-corporations-quarterly-earnings-preview-what-you-need-to-know', 'publisher': 'Barchart', 'date': '2026-07-17'}, {'title': 'APA (APA) Stock Gets Fair Value Trim As Analysts Weigh Oil Upside And Risks', 'url': 'https://finance.yahoo.com/markets/stocks/articles/apa-apa-stock-gets-fair-122403880.html', 'publisher': 'Simply Wall St.', 'date': '2026-07-15'}, {'title': 'How APA’s Completed Buyback and Strait of Hormuz Risks At APA (APA) Has Changed Its Investment Story', 'url': 'https://finance.yahoo.com/markets/stocks/articles/apa-completed-buyback-strait-hormuz-071753044.html', 'publisher': 'Simply Wall St.', 'date': '2026-07-15'}, {'title': 'APA (APA) Could Be 18% Below Fair Value After Strait Of Hormuz Tensions', 'url': 'https://finance.yahoo.com/markets/stocks/articles/apa-apa-could-18-below-043553407.html', 'publisher': 'Simply Wall St.', 'date': '2026-07-15'}]",0.8708824284391926,0.08295494337663202,90.7563025210084,43.40909090909091,78.33333333333334,52.93154761904762,97.61904761904762,4,3,4,4,,True,False,,72.57253071683218,73.2613065164318
5,MU,21.949356,6.3147063,10.881803,14.039,,0.007976102358444122,3.457,13.685,0.004614326854219949,0.66638,0.72569,6.33,1.4 - Strong Buy,1.42222,strong_buy,42.0,1491.9524,1550.0,2200.0,361.0,970.82,1096437465088,Technology,"Micron Technology, Inc.",0.5367961105045218,0.48851101111066864,6.516475095785441,9.975578406169666,0.04462518058751137,7,ROA>0; CFO>0; ROA改善; CFO>NI; LTD低下; 粗利率改善; 資産回転率改善,"[{'date': '2026-06-24', 'eps_estimate': 20.71, 'eps_actual': 25.11, 'surprise_pct': 21.25}, {'date': '2026-03-18', 'eps_estimate': 9.16, 'eps_actual': 12.2, 'surprise_pct': 33.21}, {'date': '2025-12-17', 'eps_estimate': 3.96, 'eps_actual': 4.78, 'surprise_pct': 20.58}, {'date': '2025-09-23', 'eps_estimate': 2.86, 'eps_actual': 3.03, 'surprise_pct': 5.94}]",4.0,4.0,20.244999999999997,2026-09-23,"[{'quarter': '2026-05-31', 'total_revenue': 41456000000.0, 'operating_income': 33318000000.0, 'net_income': 28243000000.0, 'gross_profit': 35056000000.0}, {'quarter': '2026-02-28', 'total_revenue': 23860000000.0, 'operating_income': 16135000000.0, 'net_income': 13785000000.0, 'gross_profit': 17755000000.0}, {'quarter': '2025-11-30', 'total_revenue': 13643000000.0, 'operating_income': 6136000000.0, 'net_income': 5240000000.0, 'gross_profit': 7646000000.0}, {'quarter': '2025-08-31', 'total_revenue': 11315000000.0, 'operating_income': 3693000000.0, 'net_income': 3201000000.0, 'gross_profit': 5054000000.0}]",-0.01141364401875411,0.26890857136237556,0.2031249103476404,1.0562999,2.47,0.0,0.0,0.0,"[{'date': '2026-07-14', 'firm': 'Keybanc', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 1750.0, 'prior_target': 1600.0}, {'date': '2026-06-29', 'firm': 'Cantor Fitzgerald', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 2000.0, 'prior_target': 1500.0}, {'date': '2026-06-25', 'firm': 'Barclays', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 2000.0, 'prior_target': 1175.0}, {'date': '2026-06-25', 'firm': 'Citigroup', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 1400.0, 'prior_target': 1200.0}, {'date': '2026-06-25', 'firm': 'Goldman Sachs', 'from_grade': 'Neutral', 'to_grade': 'Neutral', 'action': 'main', 'target_price': 1100.0, 'prior_target': 900.0}]","[{'title': ""Why GM's memory chip guidance could help stabilize stocks like Micron and Sandisk"", 'url': 'https://finance.yahoo.com/markets/stocks/article/why-gms-memory-chip-guidance-could-help-stabilize-stocks-like-micron-and-sandisk-120313927.html', 'publisher': 'Yahoo Finance', 'date': '2026-07-21'}, {'title': 'Dow Jones Futures: S&P 500 Regains 50-Day As Sandisk, Micron Soar; Google, Tesla Earnings Due', 'url': 'https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-sp-500-sandisk-micron-google-tesla-earnings/?src=A00220&yptr=yahoo', 'publisher': ""Investor's Business Daily"", 'date': '2026-07-21'}, {'title': 'Nvidia, Micron just got hit by an AI model from Beijing', 'url': 'https://www.thestreet.com/technology/nvidia-micron-competitor-kimi-k3-ai-model-beijing-china', 'publisher': 'TheStreet', 'date': '2026-07-21'}, {'title': 'Stock Market Today, July 21: Micron Surges 12% as Semiconductor Strength Lifts Nasdaq', 'url': 'https://www.fool.com/coverage/stock-market-today/2026/07/21/stock-market-today-july-21-micron-surges-12-as-semiconductor-strength-lifts-nasdaq/', 'publisher': 'Motley Fool', 'date': '2026-07-21'}, {'title': 'Micron giving thousands of young New Yorkers $250 for Trump accounts', 'url': 'https://www.nny360.com/news/statenews/micron-giving-thousands-of-young-new-yorkers-250-for-trump-accounts/article_c8ae2ed8-1225-5636-a972-2410a16bb8b1.html', 'publisher': 'Watertown Daily Times, N.Y.', 'date': '2026-07-21'}]",8.311142779362061,-0.14375843070849872,46.18280023630686,97.1892911010558,61.94590336134454,84.77896613190731,97.6470588235294,4,3,4,4,,True,False,,72.04888008983028,76.59501552904533
6,DECK,14.716524,12.409908,5.785406,9.649,2.621896,0.06647961155427835,0.096,-0.048,,0.40859002,0.57703996,15.01,2.4 - Buy,2.38462,buy,21.0,127.80952,130.0,184.0,90.0,103.31,14347791360,Consumer Cyclical,Deckers Outdoor Corporation,0.23714567805633532,0.09761770470706504,0.07108096738846502,0.06001505034204852,0.2005249716024133,6,ROA>0; CFO>0; ROA改善; CFO>NI; 希薄化なし; 資産回転率改善,"[{'date': '2026-05-21', 'eps_estimate': 0.83, 'eps_actual': 0.96, 'surprise_pct': 15.21}, {'date': '2026-01-29', 'eps_estimate': 2.77, 'eps_actual': 3.33, 'surprise_pct': 20.42}, {'date': '2025-10-23', 'eps_estimate': 1.58, 'eps_actual': 1.82, 'surprise_pct': 14.89}, {'date': '2025-07-24', 'eps_estimate': 0.68, 'eps_actual': 0.93, 'surprise_pct': 36.68}]",4.0,4.0,21.8,2026-07-23,"[{'quarter': '2026-03-31', 'total_revenue': 1119369000.0, 'operating_income': 156729000.0, 'net_income': 135571000.0, 'gross_profit': 644638000.0}, {'quarter': '2025-12-31', 'total_revenue': 1957549000.0, 'operating_income': 614366000.0, 'net_income': 481145000.0, 'gross_profit': 1171360000.0}, {'quarter': '2025-09-30', 'total_revenue': 1430840000.0, 'operating_income': 326521000.0, 'net_income': 268152000.0, 'gross_profit': 803822000.0}, {'quarter': '2025-06-30', 'total_revenue': 964538000.0, 'operating_income': 165287000.0, 'net_income': 139203000.0, 'gross_profit': 537906000.0}]",-0.7962900370334336,0.02158847305634197,0.0008563817137787682,0.1148,0.0787,3.0,2.0,0.6,"[{'date': '2026-07-13', 'firm': 'Jefferies', 'from_grade': 'Hold', 'to_grade': 'Buy', 'action': 'up', 'target_price': 130.0, 'prior_target': 110.0}, {'date': '2026-05-26', 'firm': 'Barclays', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 141.0, 'prior_target': 143.0}, {'date': '2026-05-22', 'firm': 'UBS', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 161.0, 'prior_target': 145.0}, {'date': '2026-05-22', 'firm': 'KGI Securities', 'from_grade': 'Outperform', 'to_grade': 'Neutral', 'action': 'down', 'target_price': 117.0, 'prior_target': 0.0}, {'date': '2026-05-22', 'firm': 'Truist Securities', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 125.0, 'prior_target': 132.0}]","[{'title': 'Hoka Expected to Drive First Quarter Earnings Results for Deckers, Analysts Say', 'url': 'https://wwd.com/footwear-news/shoe-industry-news/deckers-hoka-first-quarter-revenue-analysts-predictions-1239077330/', 'publisher': 'Footwear News', 'date': '2026-07-21'}, {'title': '5 Must See Earnings Charts This Week', 'url': 'https://finance.yahoo.com/markets/stocks/articles/5-must-see-earnings-charts-203200290.html', 'publisher': 'Zacks', 'date': '2026-07-21'}, {'title': ""Deckers' Q1 Earnings Preview: Is DECK Ready to Surprise Wall Street?"", 'url': 'https://finance.yahoo.com/markets/stocks/articles/deckers-q1-earnings-preview-deck-135300823.html', 'publisher': 'Zacks', 'date': '2026-07-21'}, {'title': 'DECK or IDEXY: Which Is the Better Value Stock Right Now?', 'url': 'https://finance.yahoo.com/markets/stocks/articles/deck-idexy-better-value-stock-154002091.html', 'publisher': 'Zacks', 'date': '2026-07-20'}, {'title': 'Ahead of Deckers (DECK) Q1 Earnings: Get Ready With Wall Street Estimates for Key Metrics', 'url': 'https://finance.yahoo.com/markets/stocks/articles/ahead-deckers-deck-q1-earnings-131512126.html', 'publisher': 'Zacks', 'date': '2026-07-20'}]",0.08632017083037344,-0.05315739180013853,74.40631808278867,74.07407407407408,84.98277347114556,53.09019788311091,48.148148148148145,5,2,4,4,,True,False,,71.6895708741371,63.77179777318745
