rank,ticker,pe_ratio,forward_pe,pb_ratio,ev_ebitda,ps_ratio,fcf_yield,revenue_growth,earnings_growth,peg_ratio,roe,gross_margin,debt_to_equity,analyst_rating,recommendation_mean,recommendation_key,num_analysts,target_mean_price,target_median_price,target_high_price,target_low_price,current_price,market_cap,sector,name,upside_potential,revenue_growth_calc,operating_income_growth,eps_growth,fcf_margin,piotroski_fscore,piotroski_details,earnings_surprises,earnings_beat_count,earnings_beat_total,avg_surprise_pct,next_earnings_date,quarterly_results,revenue_acceleration,eps_revision_90d,eps_revision_30d,forward_eps_growth,estimated_revenue_growth,recent_upgrades,recent_downgrades,upgrade_ratio,analyst_actions,news,valuation_score,growth_score,quality_score,earnings_momentum_score,is_value_trap,value_trap_reason,total_score,buy_signal
1,NAVN,,-21.529594,1.8131757,-12.638,3.3678417,,0.29,,,,0.70684,20.863,1.3 - Strong Buy,1.30769,strong_buy,13.0,23.30769,25.0,30.0,13.0,8.89,2210445824,Technology,"Navan, Inc.",1.621787401574803,,,,,,,"[{'date': '2025-12-15', 'eps_estimate': np.float64(-0.17), 'eps_actual': np.float64(0.14), 'surprise_pct': np.float64(181.87)}]",1.0,1.0,181.87,2026-03-25,"[{'quarter': '2025-10-31', 'total_revenue': 194934000.0, 'operating_income': -79236000.0, 'net_income': -225389000.0, 'gross_profit': 137854000.0}, {'quarter': '2025-01-31', 'total_revenue': 131992000.0, 'operating_income': -32810000.0, 'net_income': -46652000.0, 'gross_profit': 89244000.0}, {'quarter': '2024-10-31', 'total_revenue': 151118000.0, 'operating_income': -19458000.0, 'net_income': -41882000.0, 'gross_profit': 106596000.0}]",0.6034255819221699,0.027409365260957035,0.08740875642221539,0.665,,0.0,0.0,0.0,"[{'date': '2026-03-23', 'firm': 'Rosenblatt', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 20.0, 'prior_target': 30.0}, {'date': '2026-03-17', 'firm': 'BMO Capital', 'from_grade': '', 'to_grade': 'Outperform', 'action': 'init', 'target_price': 13.0, 'prior_target': 0.0}, {'date': '2026-01-28', 'firm': 'Goldman Sachs', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 22.0, 'prior_target': 30.0}, {'date': '2025-12-23', 'firm': 'Citizens', 'from_grade': 'Market Outperform', 'to_grade': 'Market Outperform', 'action': 'reit', 'target_price': 25.0, 'prior_target': 25.0}, {'date': '2025-12-16', 'firm': 'Rosenblatt', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 30.0, 'prior_target': 30.0}]","[{'title': 'BMO Capital Assigns Outperform Rating to Navan (NAVN)', 'url': 'https://finance.yahoo.com/markets/stocks/articles/bmo-capital-assigns-outperform-rating-221530198.html', 'publisher': 'Insider Monkey', 'date': '2026-03-20'}, {'title': 'Has Navan (NAVN) Fallen Too Far After Recent Share Price Slump?', 'url': 'https://finance.yahoo.com/news/navan-navn-fallen-too-far-170557198.html', 'publisher': 'Simply Wall St.', 'date': '2026-03-15'}, {'title': 'Navan Lawsuits Raise Questions On IPO Disclosures And Shareholder Risk', 'url': 'https://finance.yahoo.com/news/navan-lawsuits-raise-questions-ipo-130602539.html', 'publisher': 'Simply Wall St.', 'date': '2026-03-15'}, {'title': ""Navan's Chief Accounting Officer Sold Over 31,000 Company Shares. Is the Stock a Buy or Sell?"", 'url': 'https://www.fool.com/coverage/filings/2026/03/12/navan-s-chief-accounting-officer-sold-over-31-000-company-shares-is-the-stock-a-buy-or-sell/', 'publisher': 'Motley Fool', 'date': '2026-03-12'}, {'title': 'Navan shareholder suit alleges materially misleading IPO documents', 'url': 'https://www.cfodive.com/news/navan-shareholder-suit-alleges-materially-misleading-ipo-documents/814487/', 'publisher': 'CFO Dive', 'date': '2026-03-11'}]",87.9427235534775,89.83050847457628,67.00907378873481,87.4624981571576,False,,84.20227272777862,92.12409343456828
2,CF,13.397993,15.844848,3.8143904,7.117,2.6461084,0.05671883057272615,0.228,0.371,0.42708485175202154,0.23401,0.38452998,46.765,3.0 - Hold,3.0,hold,19.0,105.63158,100.0,150.0,85.0,120.18,18745032704,Basic Materials,"CF Industries Holdings, Inc.",-0.12105525045764691,0.19339622641509435,0.3880771478667446,0.19458128078817735,0.2542348955392434,8.0,ROA>0; CFO>0; ROA改善; CFO>NI; 流動比率改善; 希薄化なし; 粗利率改善; 資産回転率改善,"[{'date': '2026-02-18', 'eps_estimate': np.float64(2.47), 'eps_actual': np.float64(3.06), 'surprise_pct': np.float64(23.91)}, {'date': '2025-11-05', 'eps_estimate': np.float64(2.17), 'eps_actual': np.float64(2.17), 'surprise_pct': np.float64(-0.21)}, {'date': '2025-08-06', 'eps_estimate': np.float64(2.47), 'eps_actual': np.float64(2.39), 'surprise_pct': np.float64(-3.43)}, {'date': '2025-05-07', 'eps_estimate': np.float64(1.5), 'eps_actual': np.float64(1.98), 'surprise_pct': np.float64(31.56)}]",2.0,4.0,12.9575,2026-05-06,"[{'quarter': '2025-12-31', 'total_revenue': 1872000000.0, 'operating_income': 681000000.0, 'net_income': 404000000.0, 'gross_profit': 765000000.0}, {'quarter': '2025-09-30', 'total_revenue': 1659000000.0, 'operating_income': 574000000.0, 'net_income': 353000000.0, 'gross_profit': 632000000.0}, {'quarter': '2025-06-30', 'total_revenue': 1890000000.0, 'operating_income': 646000000.0, 'net_income': 386000000.0, 'gross_profit': 755000000.0}, {'quarter': '2025-03-31', 'total_revenue': 1663000000.0, 'operating_income': 474000000.0, 'net_income': 312000000.0, 'gross_profit': 572000000.0}]",0.25061281896724935,0.31639138462924193,0.2956638699230239,-0.18049999,-0.0523,0.0,1.0,0.0,"[{'date': '2026-03-18', 'firm': 'B of A Securities', 'from_grade': 'Underperform', 'to_grade': 'Underperform', 'action': 'main', 'target_price': 103.0, 'prior_target': 86.0}, {'date': '2026-03-18', 'firm': 'BMO Capital', 'from_grade': 'Outperform', 'to_grade': 'Outperform', 'action': 'main', 'target_price': 140.0, 'prior_target': 115.0}, {'date': '2026-03-18', 'firm': 'Mizuho', 'from_grade': 'Neutral', 'to_grade': 'Underperform', 'action': 'down', 'target_price': 100.0, 'prior_target': 95.0}, {'date': '2026-03-17', 'firm': 'CIBC', 'from_grade': 'Neutral', 'to_grade': 'Neutral', 'action': 'main', 'target_price': 118.0, 'prior_target': 100.0}, {'date': '2026-03-13', 'firm': 'Wells Fargo', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 150.0, 'prior_target': 113.0}]","[{'title': 'A Look At CF Industries (CF) Valuation After Strong Rally And Nitrogen Market Tailwinds', 'url': 'https://finance.yahoo.com/markets/stocks/articles/look-cf-industries-cf-valuation-070726402.html', 'publisher': 'Simply Wall St.', 'date': '2026-03-21'}, {'title': 'CF (CF) Up 26.2% Since Last Earnings Report: Can It Continue?', 'url': 'https://finance.yahoo.com/markets/stocks/articles/cf-cf-26-2-since-153005243.html', 'publisher': 'Zacks', 'date': '2026-03-20'}, {'title': 'CF Industries Is Up 59% Year to Date and a DOJ Probe Just Complicated the Story', 'url': 'https://247wallst.com/investing/2026/03/20/cf-industries-is-up-59-year-to-date-and-a-doj-probe-just-complicated-the-story/', 'publisher': '24/7 Wall St.', 'date': '2026-03-20'}, {'title': ""Stocks to Watch as February's PPI Data Comes in Hotter Than Expected"", 'url': 'https://finance.yahoo.com/markets/stocks/articles/stocks-watch-februarys-ppi-data-222900783.html', 'publisher': 'Zacks', 'date': '2026-03-19'}, {'title': 'Is CF Industries Stock Outperforming the Dow?', 'url': 'https://www.barchart.com/story/news/852105/is-cf-industries-stock-outperforming-the-dow', 'publisher': 'Barchart', 'date': '2026-03-19'}]",76.84615384615385,81.15384615384616,81.92307692307692,62.06002331002331,False,,75.45731351981352,57.887560122520185
3,CTVA,44.434288,19.229534,2.164811,13.425,3.0196493,0.05744819975049338,-0.017,,,0.04974,0.4729,12.282,1.8 - Buy,1.77273,buy,21.0,83.33333,85.0,95.0,68.0,77.76,52544917504,Basic Materials,"Corteva, Inc.",0.07167348251028804,0.029157795126567305,0.24952290076335878,0.2061742006615215,0.16177231193609562,7.0,ROA>0; CFO>0; ROA改善; CFO>NI; LTD低下; 希薄化なし; 粗利率改善,"[{'date': '2026-02-03', 'eps_estimate': np.float64(0.22), 'eps_actual': np.float64(0.22), 'surprise_pct': np.float64(1.75)}, {'date': '2025-11-04', 'eps_estimate': np.float64(-0.57), 'eps_actual': np.float64(-0.47), 'surprise_pct': np.float64(17.54)}, {'date': '2025-08-06', 'eps_estimate': np.float64(1.88), 'eps_actual': np.float64(2.2), 'surprise_pct': np.float64(17.09)}, {'date': '2025-05-07', 'eps_estimate': np.float64(0.88), 'eps_actual': np.float64(1.13), 'surprise_pct': np.float64(28.24)}]",4.0,4.0,16.154999999999998,2026-05-05,"[{'quarter': '2025-12-31', 'total_revenue': 3910000000.0, 'operating_income': 242000000.0, 'net_income': -552000000.0, 'gross_profit': 1656000000.0}, {'quarter': '2025-09-30', 'total_revenue': 2618000000.0, 'operating_income': -270000000.0, 'net_income': -320000000.0, 'gross_profit': 974000000.0}, {'quarter': '2025-06-30', 'total_revenue': 6456000000.0, 'operating_income': 1832000000.0, 'net_income': 1314000000.0, 'gross_profit': 3524000000.0}, {'quarter': '2025-03-31', 'total_revenue': 4417000000.0, 'operating_income': 827000000.0, 'net_income': 652000000.0, 'gross_profit': 2075000000.0}]",1.0879922431967042,-0.0033919789354571912,0.0033849195807739165,0.16209999,0.038900003,0.0,1.0,0.0,"[{'date': '2026-02-17', 'firm': 'Mizuho', 'from_grade': 'Outperform', 'to_grade': 'Outperform', 'action': 'main', 'target_price': 82.0, 'prior_target': 80.0}, {'date': '2026-02-05', 'firm': 'Citigroup', 'from_grade': 'Neutral', 'to_grade': 'Neutral', 'action': 'main', 'target_price': 80.0, 'prior_target': 74.0}, {'date': '2026-02-05', 'firm': 'RBC Capital', 'from_grade': 'Outperform', 'to_grade': 'Outperform', 'action': 'main', 'target_price': 89.0, 'prior_target': 80.0}, {'date': '2026-02-05', 'firm': 'Wells Fargo', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 85.0, 'prior_target': 77.0}, {'date': '2026-02-05', 'firm': 'JP Morgan', 'from_grade': 'Overweight', 'to_grade': 'Neutral', 'action': 'down', 'target_price': 77.0, 'prior_target': 75.0}]","[{'title': 'Peter Thiel is betting big on a $2B AI cow collar startup powered by cowgorithms — and investors are fighting to get in', 'url': 'https://finance.yahoo.com/sectors/technology/articles/peter-thiel-betting-big-2b-222000722.html', 'publisher': 'Moneywise', 'date': '2026-03-22'}, {'title': 'Zacks Industry Outlook Highlights Corteva, Archer Daniels Midland, The Scotts Miracle-Gro, Adecoagro S.A. and Mission Produce', 'url': 'https://finance.yahoo.com/markets/stocks/articles/zacks-industry-outlook-highlights-corteva-135500061.html', 'publisher': 'Zacks', 'date': '2026-03-20'}, {'title': '3 AgTech & Food Innovation Picks Riding on Structural Growth Trends', 'url': 'https://finance.yahoo.com/sectors/technology/articles/3-agtech-food-innovation-picks-160800086.html', 'publisher': 'Zacks', 'date': '2026-03-19'}, {'title': 'AGRO or CTVA: Which Is the Better Value Stock Right Now?', 'url': 'https://finance.yahoo.com/markets/stocks/articles/agro-ctva-better-value-stock-154002541.html', 'publisher': 'Zacks', 'date': '2026-03-19'}, {'title': '5 Agriculture Operations Stocks to Watch Despite Trade-Related Challenges', 'url': 'https://finance.yahoo.com/markets/stocks/articles/5-agriculture-operations-stocks-watch-135400094.html', 'publisher': 'Zacks', 'date': '2026-03-19'}]",60.46153846153845,79.18552036199094,76.15384615384616,82.53787878787878,False,,74.73627965172082,70.26835601363757
4,FOX,12.381295,10.38833,2.009184,7.822,1.4539552,0.06388591477535896,0.02,-0.358,,0.16823,0.35439,67.389,,,none,,,,,,51.63,24103667712,Communication Services,Fox Corporation,,0.1659513590844063,0.3030669895076675,0.5076615589606929,0.1836196319018405,8.0,ROA>0; CFO>0; ROA改善; CFO>NI; LTD低下; 流動比率改善; 希薄化なし; 資産回転率改善,nan,,,,,"[{'quarter': '2025-12-31', 'total_revenue': 5182000000.0, 'operating_income': 592000000.0, 'net_income': 229000000.0}, {'quarter': '2025-09-30', 'total_revenue': 3738000000.0, 'operating_income': 967000000.0, 'net_income': 599000000.0}, {'quarter': '2025-06-30', 'total_revenue': 3287000000.0, 'operating_income': 836000000.0, 'net_income': 717000000.0}, {'quarter': '2025-03-31', 'total_revenue': 4371000000.0, 'operating_income': 760000000.0, 'net_income': 346000000.0}]",0.24909565594182895,,,,,,,,nan,"[{'title': 'Fox Corporation Stock: Is FOXA Underperforming the Communication Sector?', 'url': 'https://www.barchart.com/story/news/891333/fox-corporation-stock-is-foxa-underperforming-the-communication-sector', 'publisher': 'Barchart', 'date': '2026-03-23'}, {'title': '3 Profitable Stocks That Concern Us', 'url': 'https://finance.yahoo.com/markets/stocks/articles/3-profitable-stocks-concern-us-160225757.html', 'publisher': 'StockStory', 'date': '2026-03-20'}, {'title': ""How Is Fox Corporation's Stock Performance Compared to Other Communication Service Stocks?"", 'url': 'https://www.barchart.com/story/news/850378/how-is-fox-corporation-s-stock-performance-compared-to-other-communication-service-stocks', 'publisher': 'Barchart', 'date': '2026-03-19'}, {'title': 'Fox set to report steady Q3 earnings as NFL negotiations loom', 'url': 'https://www.proactiveinvestors.com/companies/news/1089191/fox-set-to-report-steady-q3-earnings-as-nfl-negotiations-loom-1089191.html', 'publisher': 'Proactive', 'date': '2026-03-19'}, {'title': ""Fox's Fiscal Q3 Poised to Reflect Tough Advertising Comparisons, UBS Says"", 'url': 'https://finance.yahoo.com/markets/stocks/articles/fox-apos-fiscal-q3-poised-184955590.html', 'publisher': 'MT Newswires', 'date': '2026-03-19'}]",79.35416666666666,70.03676470588235,47.1875,96.875,False,,74.50582107843137,77.38243464052287
5,DECK,14.552556,13.991122,5.5879784,9.411,2.7781155,0.05928097599667684,0.071,0.11,1.2719201818181818,0.39688,0.57545,13.14,,,none,21.0,128.5238,129.0,184.0,90.0,102.45,14931557376,Consumer Cyclical,Deckers Outdoor Corporation,0.2545026842362127,0.16275363167227294,0.2712390325105605,0.27190371305605987,0.1922235424657996,8.0,ROA>0; CFO>0; ROA改善; CFO>NI; 流動比率改善; 希薄化なし; 粗利率改善; 資産回転率改善,"[{'date': '2026-01-29', 'eps_estimate': np.float64(2.77), 'eps_actual': np.float64(3.33), 'surprise_pct': np.float64(20.42)}, {'date': '2025-10-23', 'eps_estimate': np.float64(1.58), 'eps_actual': np.float64(1.82), 'surprise_pct': np.float64(15.06)}, {'date': '2025-07-24', 'eps_estimate': np.float64(0.68), 'eps_actual': np.float64(0.93), 'surprise_pct': np.float64(36.68)}, {'date': '2025-05-22', 'eps_estimate': np.float64(0.6), 'eps_actual': np.float64(1.0), 'surprise_pct': np.float64(66.88)}]",4.0,4.0,34.76,2026-05-21,"[{'quarter': '2025-12-31', 'total_revenue': 1957549000.0, 'operating_income': 614366000.0, 'net_income': 481145000.0, 'gross_profit': 1171360000.0}, {'quarter': '2025-09-30', 'total_revenue': 1430840000.0, 'operating_income': 326521000.0, 'net_income': 268152000.0, 'gross_profit': 803822000.0}, {'quarter': '2025-06-30', 'total_revenue': 964538000.0, 'operating_income': 165287000.0, 'net_income': 139203000.0, 'gross_profit': 537906000.0}, {'quarter': '2025-03-31', 'total_revenue': 1021780000.0, 'operating_income': 173925000.0, 'net_income': 151411000.0, 'gross_profit': 579768000.0}]",-0.11533422209764377,0.07401309372390807,0.07477795876678295,0.0629,0.090500005,1.0,0.0,1.0,"[{'date': '2026-02-20', 'firm': 'Argus Research', 'from_grade': 'Hold', 'to_grade': 'Buy', 'action': 'up', 'target_price': 0.0, 'prior_target': 0.0}, {'date': '2026-02-02', 'firm': 'Barclays', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 143.0, 'prior_target': 113.0}, {'date': '2026-01-30', 'firm': 'UBS', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 161.0, 'prior_target': 157.0}, {'date': '2026-01-30', 'firm': 'Jefferies', 'from_grade': 'Hold', 'to_grade': 'Hold', 'action': 'main', 'target_price': 118.0, 'prior_target': 105.0}, {'date': '2026-01-30', 'firm': 'Goldman Sachs', 'from_grade': 'Sell', 'to_grade': 'Sell', 'action': 'main', 'target_price': 92.0, 'prior_target': 81.0}]","[{'title': ""Softline Retailers Poised for Earnings Upside This Year Amid 'Good' Consumer Spending Plans, UBS Says"", 'url': 'https://finance.yahoo.com/markets/stocks/articles/softline-retailers-poised-earnings-upside-185824424.html', 'publisher': 'MT Newswires', 'date': '2026-03-23'}, {'title': ""AEO's Digital Customer Acquisition Rise: Is Omnichannel Strengthening?"", 'url': 'https://finance.yahoo.com/markets/stocks/articles/aeos-digital-customer-acquisition-rise-162200131.html', 'publisher': 'Zacks', 'date': '2026-03-23'}, {'title': 'Sally Beauty E-Commerce Rises 11%: Is Double-Digit Growth Sustainable?', 'url': 'https://finance.yahoo.com/markets/stocks/articles/sally-beauty-e-commerce-rises-161300792.html', 'publisher': 'Zacks', 'date': '2026-03-23'}, {'title': 'SFIX Leverages AI to Boost Engagement & Revenues Per Active Client', 'url': 'https://finance.yahoo.com/sectors/technology/articles/sfix-leverages-ai-boost-engagement-145100992.html', 'publisher': 'Zacks', 'date': '2026-03-23'}, {'title': 'Is Deckers Outdoor Corporation (DECK) A Good Stock To Buy Now?', 'url': 'https://finance.yahoo.com/markets/stocks/articles/deckers-outdoor-corporation-deck-good-210442916.html', 'publisher': 'Insider Monkey', 'date': '2026-03-21'}]",75.89285714285714,77.76515151515152,80.83080808080808,57.64655774333193,False,,72.88056079225434,72.9068421589565
6,AVGO,62.99024,18.152662,5.4458723,4.351,22.394016,0.15749801941830088,0.164,1.881,0.09650538011695907,0.33370999,0.76725996,166.032,1.2 - Strong Buy,1.22449,strong_buy,44.0,472.00763,475.0,630.0,360.0,322.51,1529108234240,Technology,Broadcom Inc.,0.46354416917304897,0.23874432853763525,0.7387970125366764,2.922985581000848,0.4212750637844945,8.0,ROA>0; CFO>0; ROA改善; CFO>NI; LTD低下; 流動比率改善; 粗利率改善; 資産回転率改善,"[{'date': '2026-03-04', 'eps_estimate': np.float64(1.42), 'eps_actual': np.float64(1.5), 'surprise_pct': np.float64(5.61)}, {'date': '2025-12-11', 'eps_estimate': np.float64(1.12), 'eps_actual': np.float64(1.74), 'surprise_pct': np.float64(55.45)}, {'date': '2025-09-04', 'eps_estimate': np.float64(1.66), 'eps_actual': np.float64(1.69), 'surprise_pct': np.float64(1.6)}, {'date': '2025-06-05', 'eps_estimate': np.float64(1.57), 'eps_actual': np.float64(1.58), 'surprise_pct': np.float64(0.59)}]",4.0,4.0,15.812500000000002,2026-06-03,"[{'quarter': '2026-01-31', 'total_revenue': 19311000000.0, 'operating_income': 8666000000.0, 'net_income': 7349000000.0, 'gross_profit': 13157000000.0}, {'quarter': '2025-10-31', 'total_revenue': 18015000000.0, 'operating_income': 7654000000.0, 'net_income': 8518000000.0, 'gross_profit': 12249000000.0}, {'quarter': '2025-07-31', 'total_revenue': 15952000000.0, 'operating_income': 6074000000.0, 'net_income': 4140000000.0, 'gross_profit': 10703000000.0}, {'quarter': '2025-04-30', 'total_revenue': 15004000000.0, 'operating_income': 5915000000.0, 'net_income': 4965000000.0, 'gross_profit': 10197000000.0}]",-0.05738542647091982,0.11984639718909237,0.09653422910061996,0.5694,0.6394,0.0,0.0,0.0,"[{'date': '2026-03-06', 'firm': 'Morgan Stanley', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 470.0, 'prior_target': 462.0}, {'date': '2026-03-05', 'firm': 'JP Morgan', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 500.0, 'prior_target': 475.0}, {'date': '2026-03-05', 'firm': 'Citigroup', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 475.0, 'prior_target': 458.0}, {'date': '2026-03-05', 'firm': 'Truist Securities', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 545.0, 'prior_target': 510.0}, {'date': '2026-03-05', 'firm': 'RBC Capital', 'from_grade': 'Sector Perform', 'to_grade': 'Sector Perform', 'action': 'main', 'target_price': 360.0, 'prior_target': 340.0}]","[{'title': 'Unpacking Q4 Earnings: Broadcom (NASDAQ:AVGO) In The Context Of Other Processors and Graphics Chips Stocks', 'url': 'https://finance.yahoo.com/markets/stocks/articles/unpacking-q4-earnings-broadcom-nasdaq-000935546.html', 'publisher': 'StockStory', 'date': '2026-03-24'}, {'title': ""Broadcom's AI Revenue Just Doubled to $8.4 Billion. Is This the Most Underrated Artificial Intelligence (AI) Stock of 2026?"", 'url': 'https://www.fool.com/investing/2026/03/23/broadcoms-ai-revenue-just-doubled-to-84-billion-is/', 'publisher': 'Motley Fool', 'date': '2026-03-23'}, {'title': 'Nvidia, AMD Rally As War Fears Ease', 'url': 'https://finance.yahoo.com/markets/stocks/articles/nvidia-amd-rally-war-fears-181843797.html', 'publisher': 'GuruFocus.com', 'date': '2026-03-23'}, {'title': ""Expanding Portfolio Drives Okta's Clientele: More Upside Ahead?"", 'url': 'https://finance.yahoo.com/markets/stocks/articles/expanding-portfolio-drives-oktas-clientele-165200268.html', 'publisher': 'Zacks', 'date': '2026-03-23'}, {'title': 'QQQ: Bullish Asymmetric Reward-to-Risk Here', 'url': 'https://finance.yahoo.com/markets/stocks/articles/qqq-bullish-asymmetric-reward-risk-163800114.html', 'publisher': 'Zacks', 'date': '2026-03-23'}]",59.831244534480554,88.22806211906153,63.31912048598198,73.4282397169394,False,,72.44711379576984,78.3655788934143
7,ALL,5.458749,8.249996,1.8881264,4.643,0.7966487,0.153845382599389,0.051,1.032,0.07994182170542635,0.39518002,0.31301,25.091,2.1 - Buy,2.125,buy,21.0,239.57143,244.0,279.0,176.0,207.76,53921165312,Financial Services,Allstate Corporation (The),0.15311623989218331,0.05595528615287727,1.2001298490504788,1.2031283479751447,0.14734079828236593,5.0,ROA>0; CFO>0; ROA改善; LTD低下; 希薄化なし,"[{'date': '2026-02-04', 'eps_estimate': np.float64(10.21), 'eps_actual': np.float64(14.37), 'surprise_pct': np.float64(40.74)}, {'date': '2025-11-05', 'eps_estimate': np.float64(7.57), 'eps_actual': np.float64(13.95), 'surprise_pct': np.float64(84.4)}, {'date': '2025-07-30', 'eps_estimate': np.float64(3.87), 'eps_actual': np.float64(7.76), 'surprise_pct': np.float64(100.72)}, {'date': '2025-04-30', 'eps_estimate': np.float64(2.53), 'eps_actual': np.float64(3.53), 'surprise_pct': np.float64(39.33)}]",4.0,4.0,66.2975,2026-04-29,"[{'quarter': '2025-12-31', 'total_revenue': 17199000000.0, 'net_income': 3832000000.0}, {'quarter': '2025-09-30', 'total_revenue': 17061000000.0, 'net_income': 3746000000.0}, {'quarter': '2025-06-30', 'total_revenue': 16546000000.0, 'net_income': 2109000000.0}, {'quarter': '2025-03-31', 'total_revenue': 16263000000.0, 'net_income': 595000000.0}]",-0.023036724340352165,0.05208739207047728,0.004511823905607028,-0.006,0.056199998,0.0,1.0,0.0,"[{'date': '2026-03-20', 'firm': 'Mizuho', 'from_grade': 'Outperform', 'to_grade': 'Outperform', 'action': 'main', 'target_price': 265.0, 'prior_target': 281.0}, {'date': '2026-02-20', 'firm': 'Wells Fargo', 'from_grade': 'Equal-Weight', 'to_grade': 'Equal-Weight', 'action': 'main', 'target_price': 227.0, 'prior_target': 228.0}, {'date': '2026-02-11', 'firm': 'Keefe, Bruyette & Woods', 'from_grade': 'Outperform', 'to_grade': 'Outperform', 'action': 'main', 'target_price': 260.0, 'prior_target': 254.0}, {'date': '2026-02-10', 'firm': 'Citigroup', 'from_grade': 'Neutral', 'to_grade': 'Neutral', 'action': 'main', 'target_price': 221.0, 'prior_target': 216.0}, {'date': '2026-02-09', 'firm': 'Mizuho', 'from_grade': 'Outperform', 'to_grade': 'Outperform', 'action': 'main', 'target_price': 281.0, 'prior_target': 255.0}]","[{'title': 'How Early‑Year Catastrophe Losses At Allstate (ALL) Have Changed Its Investment Story', 'url': 'https://finance.yahoo.com/markets/stocks/articles/early-catastrophe-losses-allstate-changed-160626091.html', 'publisher': 'Simply Wall St.', 'date': '2026-03-22'}, {'title': ""MarketAxess Stock Remains a Hold for Now: What's Limiting the Upside?"", 'url': 'https://finance.yahoo.com/markets/stocks/articles/marketaxess-stock-remains-hold-now-184600559.html', 'publisher': 'Zacks', 'date': '2026-03-20'}, {'title': 'Atlantic Lithium cheers ""watershed moment"" as Ewoyaa lithium project\'s mining lease is ratified', 'url': 'https://www.proactiveinvestors.com/companies/news/1089220/atlantic-lithium-cheers-watershed-moment-as-ewoyaa-lithium-project-s-mining-lease-is-ratified-1089220.html', 'publisher': 'Proactive', 'date': '2026-03-20'}, {'title': ""Here's Why Investors Should Stay Neutral on Lincoln National for Now"", 'url': 'https://finance.yahoo.com/markets/stocks/articles/heres-why-investors-stay-neutral-174000522.html', 'publisher': 'Zacks', 'date': '2026-03-19'}, {'title': 'Is Allstate Stock a Solid Choice Right Now?', 'url': 'https://finance.yahoo.com/markets/stocks/articles/allstate-stock-solid-choice-now-131900592.html', 'publisher': 'Zacks', 'date': '2026-03-19'}]",84.76551724137931,77.8074712643678,60.191891891891885,61.60018552875696,False,,71.97204545022278,67.41714440051439
