rank,ticker,pe_ratio,forward_pe,pb_ratio,ev_ebitda,ps_ratio,fcf_yield,revenue_growth,earnings_growth,peg_ratio,roe,gross_margin,debt_to_equity,analyst_rating,recommendation_mean,recommendation_key,num_analysts,target_mean_price,target_median_price,target_high_price,target_low_price,current_price,market_cap,sector,name,upside_potential,revenue_growth_calc,operating_income_growth,eps_growth,fcf_margin,piotroski_fscore,piotroski_details,earnings_surprises,earnings_beat_count,earnings_beat_total,avg_surprise_pct,next_earnings_date,quarterly_results,revenue_acceleration,eps_revision_90d,eps_revision_30d,forward_eps_growth,estimated_revenue_growth,recent_upgrades,recent_downgrades,upgrade_ratio,analyst_actions,news,valuation_score,growth_score,quality_score,earnings_momentum_score,is_value_trap,value_trap_reason,total_score
1,ES,14.620614,12.918314,1.5452543,11.775,1.8479301,0.013770597838115382,0.134,4.662,0.02770981123981124,0.10777,0.53622,184.946,2.4 - Buy,2.4375,buy,13.0,75.30769,75.0,87.0,57.0,66.67,25034358784,Utilities,Eversource Energy (D/B/A),0.12955887205639705,0.13834647711764805,0.10454930666971209,1.085093013886476,-0.0033288689566674965,7,ROA>0; CFO>0; ROA改善; CFO>NI; LTD低下; 粗利率改善; 資産回転率改善,nan,,,,,"[{'quarter': '2025-12-31', 'total_revenue': 3370244000.0, 'operating_income': 710512000.0, 'net_income': 421306000.0, 'gross_profit': 2769815000.0}, {'quarter': '2025-09-30', 'total_revenue': 3220600000.0, 'operating_income': 688657000.0, 'net_income': 367549000.0, 'gross_profit': 2702259000.0}, {'quarter': '2025-06-30', 'total_revenue': 2838100000.0, 'operating_income': 663081000.0, 'net_income': 352728000.0, 'gross_profit': 2370543000.0}, {'quarter': '2025-03-31', 'total_revenue': 4118400000.0, 'operating_income': 926439000.0, 'net_income': 550788000.0, 'gross_profit': 3630949000.0}]",-0.08830862988410314,,,,,,,,nan,"[{'title': 'Taking Stock Of Eversource Energy (ES) Valuation After Recent Mixed Share Price Performance', 'url': 'https://finance.yahoo.com/markets/stocks/articles/taking-stock-eversource-energy-es-120553600.html', 'publisher': 'Simply Wall St.', 'date': '2026-03-21'}, {'title': 'JPMorgan Lifts Eversource (ES) Price Target Following Model Updates', 'url': 'https://finance.yahoo.com/news/jpmorgan-lifts-eversource-es-price-051307128.html', 'publisher': 'Insider Monkey', 'date': '2026-03-18'}, {'title': 'Is Eversource Energy Stock Outperforming the S&P 500?', 'url': 'https://www.barchart.com/story/news/785078/is-eversource-energy-stock-outperforming-the-s-p-500', 'publisher': 'Barchart', 'date': '2026-03-17'}, {'title': 'Eversource Energy (ES) Target Lifted to $79 at BMO After Q4 Results', 'url': 'https://finance.yahoo.com/news/eversource-energy-es-target-lifted-201141095.html', 'publisher': 'Insider Monkey', 'date': '2026-03-06'}, {'title': 'TD Cowen Maintains a Hold Rating on Eversource Energy (ES)', 'url': 'https://finance.yahoo.com/news/td-cowen-maintains-hold-rating-033308735.html', 'publisher': 'Insider Monkey', 'date': '2026-02-26'}]",88.88888888888889,76.11111111111111,62.77777777777778,77.77777777777779,False,,77.05555555555556
2,CTVA,44.188572,19.123198,2.15284,13.349,3.0029514,0.05777579053097719,-0.017,,,0.04974,0.4729,12.282,1.8 - Buy,1.77273,buy,21.0,83.33333,85.0,95.0,68.0,77.33,52254355456,Basic Materials,"Corteva, Inc.",0.07763261347471881,0.029157795126567305,0.24952290076335878,0.2061742006615215,0.16177231193609562,7,ROA>0; CFO>0; ROA改善; CFO>NI; LTD低下; 希薄化なし; 粗利率改善,"[{'date': '2026-02-03', 'eps_estimate': np.float64(0.22), 'eps_actual': np.float64(0.22), 'surprise_pct': np.float64(1.75)}, {'date': '2025-11-04', 'eps_estimate': np.float64(-0.57), 'eps_actual': np.float64(-0.47), 'surprise_pct': np.float64(17.54)}, {'date': '2025-08-06', 'eps_estimate': np.float64(1.88), 'eps_actual': np.float64(2.2), 'surprise_pct': np.float64(17.09)}, {'date': '2025-05-07', 'eps_estimate': np.float64(0.88), 'eps_actual': np.float64(1.13), 'surprise_pct': np.float64(28.24)}]",4.0,4.0,16.154999999999998,2026-05-05,"[{'quarter': '2025-12-31', 'total_revenue': 3910000000.0, 'operating_income': 242000000.0, 'net_income': -552000000.0, 'gross_profit': 1656000000.0}, {'quarter': '2025-09-30', 'total_revenue': 2618000000.0, 'operating_income': -270000000.0, 'net_income': -320000000.0, 'gross_profit': 974000000.0}, {'quarter': '2025-06-30', 'total_revenue': 6456000000.0, 'operating_income': 1832000000.0, 'net_income': 1314000000.0, 'gross_profit': 3524000000.0}, {'quarter': '2025-03-31', 'total_revenue': 4417000000.0, 'operating_income': 827000000.0, 'net_income': 652000000.0, 'gross_profit': 2075000000.0}]",1.0879922431967042,-0.0033919789354571912,0.0033849195807739165,0.16209999,0.038900003,0.0,1.0,0.0,"[{'date': '2026-02-17', 'firm': 'Mizuho', 'from_grade': 'Outperform', 'to_grade': 'Outperform', 'action': 'main', 'target_price': 82.0, 'prior_target': 80.0}, {'date': '2026-02-05', 'firm': 'Citigroup', 'from_grade': 'Neutral', 'to_grade': 'Neutral', 'action': 'main', 'target_price': 80.0, 'prior_target': 74.0}, {'date': '2026-02-05', 'firm': 'RBC Capital', 'from_grade': 'Outperform', 'to_grade': 'Outperform', 'action': 'main', 'target_price': 89.0, 'prior_target': 80.0}, {'date': '2026-02-05', 'firm': 'Wells Fargo', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 85.0, 'prior_target': 77.0}, {'date': '2026-02-05', 'firm': 'JP Morgan', 'from_grade': 'Overweight', 'to_grade': 'Neutral', 'action': 'down', 'target_price': 77.0, 'prior_target': 75.0}]","[{'title': 'Peter Thiel is betting big on a $2B AI cow collar startup powered by cowgorithms — and investors are fighting to get in', 'url': 'https://finance.yahoo.com/sectors/technology/articles/peter-thiel-betting-big-2b-222000722.html', 'publisher': 'Moneywise', 'date': '2026-03-22'}, {'title': 'Zacks Industry Outlook Highlights Corteva, Archer Daniels Midland, The Scotts Miracle-Gro, Adecoagro S.A. and Mission Produce', 'url': 'https://finance.yahoo.com/markets/stocks/articles/zacks-industry-outlook-highlights-corteva-135500061.html', 'publisher': 'Zacks', 'date': '2026-03-20'}, {'title': '3 AgTech & Food Innovation Picks Riding on Structural Growth Trends', 'url': 'https://finance.yahoo.com/sectors/technology/articles/3-agtech-food-innovation-picks-160800086.html', 'publisher': 'Zacks', 'date': '2026-03-19'}, {'title': 'AGRO or CTVA: Which Is the Better Value Stock Right Now?', 'url': 'https://finance.yahoo.com/markets/stocks/articles/agro-ctva-better-value-stock-154002541.html', 'publisher': 'Zacks', 'date': '2026-03-19'}, {'title': '5 Agriculture Operations Stocks to Watch Despite Trade-Related Challenges', 'url': 'https://finance.yahoo.com/markets/stocks/articles/5-agriculture-operations-stocks-watch-135400094.html', 'publisher': 'Zacks', 'date': '2026-03-19'}]",57.75,79.41176470588235,82.5,77.5,False,,74.1360294117647
3,EIX,6.038961,10.703533,1.5711936,8.537,1.389822,-0.009224913463356459,0.308,4.463,0.02398282097244006,0.24103001,0.5783,215.738,2.6 - Hold,2.6,hold,13.0,74.19231,78.0,86.0,54.0,69.75,26847191040,Utilities,Edison International,0.0636890322580646,0.09761918290811977,0.78839590443686,2.0407503234152653,-0.037014029093544544,6,ROA>0; CFO>0; ROA改善; CFO>NI; LTD低下; 粗利率改善,"[{'date': '2026-02-18', 'eps_estimate': np.float64(1.45), 'eps_actual': np.float64(1.87), 'surprise_pct': np.float64(28.62)}, {'date': '2025-10-28', 'eps_estimate': np.float64(2.18), 'eps_actual': np.float64(2.34), 'surprise_pct': np.float64(7.28)}, {'date': '2025-07-31', 'eps_estimate': np.float64(0.88), 'eps_actual': np.float64(0.97), 'surprise_pct': np.float64(10.12)}, {'date': '2025-04-29', 'eps_estimate': np.float64(1.21), 'eps_actual': np.float64(1.37), 'surprise_pct': np.float64(13.27)}]",4.0,4.0,14.822499999999998,2026-04-28,"[{'quarter': '2025-12-31', 'total_revenue': 5213000000.0, 'operating_income': 802000000.0, 'net_income': 1923000000.0, 'gross_profit': 2825000000.0}, {'quarter': '2025-09-30', 'total_revenue': 5750000000.0, 'operating_income': 1520000000.0, 'net_income': 888000000.0, 'gross_profit': 2874000000.0}, {'quarter': '2025-06-30', 'total_revenue': 4543000000.0, 'operating_income': 775000000.0, 'net_income': 398000000.0, 'gross_profit': 1806000000.0}, {'quarter': '2025-03-31', 'total_revenue': 3811000000.0, 'operating_income': 2142000000.0, 'net_income': 1492000000.0, 'gross_profit': 1781000000.0}]",-0.3590747734211257,-0.008335999402367485,-0.006614651795358993,0.0672,-0.0128999995,0.0,3.0,0.0,"[{'date': '2026-03-18', 'firm': 'JP Morgan', 'from_grade': 'Neutral', 'to_grade': 'Neutral', 'action': 'main', 'target_price': 74.0, 'prior_target': 66.0}, {'date': '2026-03-05', 'firm': 'Ladenburg Thalmann', 'from_grade': 'Neutral', 'to_grade': 'Sell', 'action': 'down', 'target_price': 63.0, 'prior_target': 0.0}, {'date': '2026-02-20', 'firm': 'TD Cowen', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 83.0, 'prior_target': 71.0}, {'date': '2026-02-19', 'firm': 'Barclays', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 78.0, 'prior_target': 67.0}, {'date': '2026-02-13', 'firm': 'UBS', 'from_grade': 'Buy', 'to_grade': 'Neutral', 'action': 'down', 'target_price': 78.0, 'prior_target': 70.0}]","[{'title': 'Investment Manager Sheds 2.4 Million Shares of Utility Stock, According to Recent SEC Filing', 'url': 'https://www.fool.com/coverage/filings/2026/03/19/investment-manager-sheds-2-4-million-shares-of-utility-stock-according-to-recent-sec-filing/', 'publisher': 'Motley Fool', 'date': '2026-03-19'}, {'title': 'Edison executive pay soars despite devastating Eaton fire', 'url': 'https://finance.yahoo.com/news/edison-executive-pay-soars-despite-100000362.html', 'publisher': 'LA Times', 'date': '2026-03-18'}, {'title': 'Edison International (EIX) Valuation Check As Shares Trade Above Popular Fair Value Estimate', 'url': 'https://finance.yahoo.com/news/edison-international-eix-valuation-check-101047839.html', 'publisher': 'Simply Wall St.', 'date': '2026-03-12'}, {'title': 'Is Edison International Stock Outperforming the Dow?', 'url': 'https://www.barchart.com/story/news/705378/is-edison-international-stock-outperforming-the-dow', 'publisher': 'Barchart', 'date': '2026-03-12'}, {'title': 'Edison International (EIX) Downgraded to ‘Sell’', 'url': 'https://finance.yahoo.com/news/edison-international-eix-downgraded-sell-035803054.html', 'publisher': 'Insider Monkey', 'date': '2026-03-12'}]",89.44444444444444,85.0,69.72222222222221,42.44444444444444,False,,72.41666666666667
4,AVGO,60.64649,17.477236,5.2432413,4.218,21.560776,0.16244570143183856,0.164,1.881,0.09291459861775653,0.33370999,0.76725996,166.032,1.2 - Strong Buy,1.22449,strong_buy,44.0,472.00763,475.0,630.0,360.0,310.51,1472212893696,Technology,Broadcom Inc.,0.5201044410808026,0.23874432853763525,0.7387970125366764,2.922985581000848,0.4212750637844945,8,ROA>0; CFO>0; ROA改善; CFO>NI; LTD低下; 流動比率改善; 粗利率改善; 資産回転率改善,nan,,,,,"[{'quarter': '2026-01-31', 'total_revenue': 19311000000.0, 'operating_income': 8666000000.0, 'net_income': 7349000000.0, 'gross_profit': 13157000000.0}, {'quarter': '2025-10-31', 'total_revenue': 18015000000.0, 'operating_income': 7654000000.0, 'net_income': 8518000000.0, 'gross_profit': 12249000000.0}, {'quarter': '2025-07-31', 'total_revenue': 15952000000.0, 'operating_income': 6074000000.0, 'net_income': 4140000000.0, 'gross_profit': 10703000000.0}, {'quarter': '2025-04-30', 'total_revenue': 15004000000.0, 'operating_income': 5915000000.0, 'net_income': 4965000000.0, 'gross_profit': 10197000000.0}]",-0.05738542647091982,0.11984639718909237,0.09653422910061996,0.5694,0.6394,0.0,0.0,0.0,"[{'date': '2026-03-06', 'firm': 'Morgan Stanley', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 470.0, 'prior_target': 462.0}, {'date': '2026-03-05', 'firm': 'JP Morgan', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 500.0, 'prior_target': 475.0}, {'date': '2026-03-05', 'firm': 'Citigroup', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 475.0, 'prior_target': 458.0}, {'date': '2026-03-05', 'firm': 'Truist Securities', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 545.0, 'prior_target': 510.0}, {'date': '2026-03-05', 'firm': 'RBC Capital', 'from_grade': 'Sector Perform', 'to_grade': 'Sector Perform', 'action': 'main', 'target_price': 360.0, 'prior_target': 340.0}]","[{'title': 'EU Antitrust Complaint Puts Broadcom VMware Licensing Strategy Under Spotlight', 'url': 'https://finance.yahoo.com/markets/stocks/articles/eu-antitrust-complaint-puts-broadcom-042231009.html', 'publisher': 'Simply Wall St.', 'date': '2026-03-23'}, {'title': 'Broadcom Inc. (AVGO) Positioned for Robust Growth in 200T AI Era', 'url': 'https://finance.yahoo.com/sectors/technology/articles/broadcom-inc-avgo-positioned-robust-165308236.html', 'publisher': 'Insider Monkey', 'date': '2026-03-22'}, {'title': 'Prediction: The ""Trough of Disillusionment"" Will Create the Best Buying Opportunity for Artificial Intelligence (AI) Stocks in 2026', 'url': 'https://www.fool.com/investing/2026/03/22/prediction-trough-of-disillusionment-will-create/', 'publisher': 'Motley Fool', 'date': '2026-03-22'}, {'title': 'Is Broadcom a Buy?', 'url': 'https://www.fool.com/investing/2026/03/22/is-broadcom-a-buy/', 'publisher': 'Motley Fool', 'date': '2026-03-22'}, {'title': ""3 Genius Artificial Intelligence (AI) Stocks You'll Regret Not Buying Now"", 'url': 'https://www.fool.com/investing/2026/03/22/3-genius-artificial-intelligence-ai-stocks-youll-r/', 'publisher': 'Motley Fool', 'date': '2026-03-22'}]",61.666666666666664,89.52857142857142,62.583333333333336,70.2,False,,72.34190476190476
5,DECK,14.265625,13.7152605,5.477801,9.2,2.7233396,0.06063950384150217,0.071,0.11,1.2468418636363636,0.39688,0.57545,13.14,,,none,21.0,128.5238,129.0,184.0,90.0,100.43,14637153280,Consumer Cyclical,Deckers Outdoor Corporation,0.2797351389027182,0.16275363167227294,0.2712390325105605,0.27190371305605987,0.1922235424657996,8,ROA>0; CFO>0; ROA改善; CFO>NI; 流動比率改善; 希薄化なし; 粗利率改善; 資産回転率改善,"[{'date': '2026-01-29', 'eps_estimate': np.float64(2.77), 'eps_actual': np.float64(3.33), 'surprise_pct': np.float64(20.42)}, {'date': '2025-10-23', 'eps_estimate': np.float64(1.58), 'eps_actual': np.float64(1.82), 'surprise_pct': np.float64(14.89)}, {'date': '2025-07-24', 'eps_estimate': np.float64(0.68), 'eps_actual': np.float64(0.93), 'surprise_pct': np.float64(36.68)}, {'date': '2025-05-22', 'eps_estimate': np.float64(0.61), 'eps_actual': np.float64(1.0), 'surprise_pct': np.float64(65.07)}]",4.0,4.0,34.265,2026-05-21,"[{'quarter': '2025-12-31', 'total_revenue': 1957549000.0, 'operating_income': 614366000.0, 'net_income': 481145000.0, 'gross_profit': 1171360000.0}, {'quarter': '2025-09-30', 'total_revenue': 1430840000.0, 'operating_income': 326521000.0, 'net_income': 268152000.0, 'gross_profit': 803822000.0}, {'quarter': '2025-06-30', 'total_revenue': 964538000.0, 'operating_income': 165287000.0, 'net_income': 139203000.0, 'gross_profit': 537906000.0}, {'quarter': '2025-03-31', 'total_revenue': 1021780000.0, 'operating_income': 173925000.0, 'net_income': 151411000.0, 'gross_profit': 579768000.0}]",-0.11533422209764377,0.07401309372390807,0.07477795876678295,0.0629,0.090500005,1.0,0.0,1.0,"[{'date': '2026-02-20', 'firm': 'Argus Research', 'from_grade': 'Hold', 'to_grade': 'Buy', 'action': 'up', 'target_price': 0.0, 'prior_target': 0.0}, {'date': '2026-02-02', 'firm': 'Barclays', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 143.0, 'prior_target': 113.0}, {'date': '2026-01-30', 'firm': 'UBS', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 161.0, 'prior_target': 157.0}, {'date': '2026-01-30', 'firm': 'Jefferies', 'from_grade': 'Hold', 'to_grade': 'Hold', 'action': 'main', 'target_price': 118.0, 'prior_target': 105.0}, {'date': '2026-01-30', 'firm': 'Goldman Sachs', 'from_grade': 'Sell', 'to_grade': 'Sell', 'action': 'main', 'target_price': 92.0, 'prior_target': 81.0}]","[{'title': 'Is Deckers Outdoor Corporation (DECK) A Good Stock To Buy Now?', 'url': 'https://finance.yahoo.com/markets/stocks/articles/deckers-outdoor-corporation-deck-good-210442916.html', 'publisher': 'Insider Monkey', 'date': '2026-03-21'}, {'title': 'Did UGG’s New Golden Collection Push Into Year-Round Comfort Just Shift Deckers (DECK) Narrative?', 'url': 'https://finance.yahoo.com/markets/stocks/articles/did-ugg-golden-collection-push-160606096.html', 'publisher': 'Simply Wall St.', 'date': '2026-03-21'}, {'title': 'SIG Stock Gains 14% After Q4 Earnings Beat, FY27 View Signals Momentum', 'url': 'https://finance.yahoo.com/markets/stocks/articles/sig-stock-gains-14-q4-163500013.html', 'publisher': 'Zacks', 'date': '2026-03-20'}, {'title': 'Sally Beauty Bets on TikTok Shop to Strengthen Omnichannel Strategy', 'url': 'https://finance.yahoo.com/markets/stocks/articles/sally-beauty-bets-tiktok-shop-162800372.html', 'publisher': 'Zacks', 'date': '2026-03-20'}, {'title': 'Zacks.com featured highlights include Deckers Outdoor Corp., Intuit and FactSet Research Systems', 'url': 'https://finance.yahoo.com/markets/stocks/articles/zacks-com-featured-highlights-deckers-132800579.html', 'publisher': 'Zacks', 'date': '2026-03-20'}]",71.94444444444444,74.99999999999999,84.05882352941177,59.02777777777778,False,,72.05482026143791
6,CF,13.924191,16.467146,3.9641986,7.341,2.750033,0.05498915325887449,0.228,0.371,0.4438583827493261,0.23401,0.38452998,46.765,3.0 - Hold,3.0,hold,19.0,105.63158,100.0,150.0,85.0,124.9,19481233408,Basic Materials,"CF Industries Holdings, Inc.",-0.15427077662129707,0.19339622641509435,0.3880771478667446,0.19458128078817735,0.2542348955392434,8,ROA>0; CFO>0; ROA改善; CFO>NI; 流動比率改善; 希薄化なし; 粗利率改善; 資産回転率改善,"[{'date': '2026-02-18', 'eps_estimate': np.float64(2.35), 'eps_actual': np.float64(2.59), 'surprise_pct': np.float64(10.41)}, {'date': '2025-11-05', 'eps_estimate': np.float64(2.07), 'eps_actual': np.float64(2.19), 'surprise_pct': np.float64(5.59)}, {'date': '2025-08-06', 'eps_estimate': np.float64(2.48), 'eps_actual': np.float64(2.37), 'surprise_pct': np.float64(-4.49)}, {'date': '2025-05-07', 'eps_estimate': np.float64(1.51), 'eps_actual': np.float64(1.85), 'surprise_pct': np.float64(22.9)}]",3.0,4.0,8.6025,2026-05-06,"[{'quarter': '2025-12-31', 'total_revenue': 1872000000.0, 'operating_income': 681000000.0, 'net_income': 404000000.0, 'gross_profit': 765000000.0}, {'quarter': '2025-09-30', 'total_revenue': 1659000000.0, 'operating_income': 574000000.0, 'net_income': 353000000.0, 'gross_profit': 632000000.0}, {'quarter': '2025-06-30', 'total_revenue': 1890000000.0, 'operating_income': 646000000.0, 'net_income': 386000000.0, 'gross_profit': 755000000.0}, {'quarter': '2025-03-31', 'total_revenue': 1663000000.0, 'operating_income': 474000000.0, 'net_income': 312000000.0, 'gross_profit': 572000000.0}]",0.25061281896724935,0.31639138462924193,0.2956638699230239,-0.18049999,-0.0523,0.0,1.0,0.0,"[{'date': '2026-03-18', 'firm': 'B of A Securities', 'from_grade': 'Underperform', 'to_grade': 'Underperform', 'action': 'main', 'target_price': 103.0, 'prior_target': 86.0}, {'date': '2026-03-18', 'firm': 'BMO Capital', 'from_grade': 'Outperform', 'to_grade': 'Outperform', 'action': 'main', 'target_price': 140.0, 'prior_target': 115.0}, {'date': '2026-03-18', 'firm': 'Mizuho', 'from_grade': 'Neutral', 'to_grade': 'Underperform', 'action': 'down', 'target_price': 100.0, 'prior_target': 95.0}, {'date': '2026-03-17', 'firm': 'CIBC', 'from_grade': 'Neutral', 'to_grade': 'Neutral', 'action': 'main', 'target_price': 118.0, 'prior_target': 100.0}, {'date': '2026-03-13', 'firm': 'Wells Fargo', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 150.0, 'prior_target': 113.0}]","[{'title': 'A Look At CF Industries (CF) Valuation After Strong Rally And Nitrogen Market Tailwinds', 'url': 'https://finance.yahoo.com/markets/stocks/articles/look-cf-industries-cf-valuation-070726402.html', 'publisher': 'Simply Wall St.', 'date': '2026-03-21'}, {'title': 'CF (CF) Up 26.2% Since Last Earnings Report: Can It Continue?', 'url': 'https://finance.yahoo.com/markets/stocks/articles/cf-cf-26-2-since-153005243.html', 'publisher': 'Zacks', 'date': '2026-03-20'}, {'title': 'CF Industries Is Up 59% Year to Date and a DOJ Probe Just Complicated the Story', 'url': 'https://247wallst.com/investing/2026/03/20/cf-industries-is-up-59-year-to-date-and-a-doj-probe-just-complicated-the-story/', 'publisher': '24/7 Wall St.', 'date': '2026-03-20'}, {'title': ""Stocks to Watch as February's PPI Data Comes in Hotter Than Expected"", 'url': 'https://finance.yahoo.com/markets/stocks/articles/stocks-watch-februarys-ppi-data-222900783.html', 'publisher': 'Zacks', 'date': '2026-03-19'}, {'title': 'Is CF Industries Stock Outperforming the Dow?', 'url': 'https://www.barchart.com/story/news/852105/is-cf-industries-stock-outperforming-the-dow', 'publisher': 'Barchart', 'date': '2026-03-19'}]",67.25,79.375,82.5,58.75,False,,71.8125
7,APP,44.06275,21.837147,70.10935,35.178,27.278898,0.017948069555296826,0.659,0.847,0.25781755608028334,2.12945,0.87864,171.801,1.5 - Buy,1.53571,buy,28.0,648.57,655.0,860.0,340.0,442.39,149507915776,Communication Services,Applovin Corporation,0.4660593593887748,0.6999436734698942,1.1726894810764874,1.1102576924781142,0.7193905468937732,9,ROA>0; CFO>0; ROA改善; CFO>NI; LTD低下; 流動比率改善; 希薄化なし; 粗利率改善; 資産回転率改善,"[{'date': '2026-02-11', 'eps_estimate': np.float64(2.94), 'eps_actual': np.float64(3.24), 'surprise_pct': np.float64(10.05)}, {'date': '2025-11-05', 'eps_estimate': np.float64(2.39), 'eps_actual': np.float64(2.45), 'surprise_pct': np.float64(2.61)}, {'date': '2025-08-06', 'eps_estimate': np.float64(1.98), 'eps_actual': np.float64(2.39), 'surprise_pct': np.float64(20.42)}, {'date': '2025-05-07', 'eps_estimate': np.float64(1.44), 'eps_actual': np.float64(1.67), 'surprise_pct': np.float64(15.78)}]",4.0,4.0,12.215,2026-05-06,"[{'quarter': '2025-12-31', 'total_revenue': 1657944000.0, 'operating_income': 1275243000.0, 'net_income': 1102269000.0, 'gross_profit': 1474415000.0}, {'quarter': '2025-09-30', 'total_revenue': 1405045000.0, 'operating_income': 1079007000.0, 'net_income': 835545000.0, 'gross_profit': 1230190000.0}, {'quarter': '2025-06-30', 'total_revenue': 1258754000.0, 'operating_income': 957682000.0, 'net_income': 819531000.0, 'gross_profit': 1103678000.0}, {'quarter': '2025-03-31', 'total_revenue': 1484021000.0, 'operating_income': 852414000.0, 'net_income': 576419000.0, 'gross_profit': 1212789000.0}]",0.06377462751037792,0.0853974405048081,0.07452719705272784,0.2988,0.4641,0.0,0.0,0.0,"[{'date': '2026-03-11', 'firm': 'Needham', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'reit', 'target_price': 700.0, 'prior_target': 700.0}, {'date': '2026-03-05', 'firm': 'Oppenheimer', 'from_grade': 'Outperform', 'to_grade': 'Outperform', 'action': 'main', 'target_price': 660.0, 'prior_target': 740.0}, {'date': '2026-02-12', 'firm': 'Jefferies', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 700.0, 'prior_target': 860.0}, {'date': '2026-02-12', 'firm': 'Citigroup', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 710.0, 'prior_target': 820.0}, {'date': '2026-02-12', 'firm': 'UBS', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 740.0, 'prior_target': 686.0}]","[{'title': 'Stagwell Taps AppLovin Corporation (APP) Mobile Advertising Platform', 'url': 'https://finance.yahoo.com/markets/stocks/articles/stagwell-taps-applovin-corporation-app-165311165.html', 'publisher': 'Insider Monkey', 'date': '2026-03-22'}, {'title': 'AppLovin Expands Axon AI As Investors Weigh Broader Growth Potential', 'url': 'https://finance.yahoo.com/markets/stocks/articles/applovin-expands-axon-ai-investors-170604109.html', 'publisher': 'Simply Wall St.', 'date': '2026-03-22'}, {'title': 'Bullish on AppLovin Stock (APP) as It Advances Beyond Mobile Gaming', 'url': 'https://finance.yahoo.com/markets/stocks/articles/bullish-applovin-stock-app-advances-075502874.html', 'publisher': 'TipRanks', 'date': '2026-03-21'}, {'title': 'AppLovin E-Commerce Ads, Self-Serve and GenAI Are Catalysts', 'url': 'https://finance.yahoo.com/markets/stocks/articles/applovin-e-commerce-ads-self-192400244.html', 'publisher': 'Zacks', 'date': '2026-03-20'}, {'title': 'Is APP Overvalued? Valuation, Buybacks and 2026 Margin Signals', 'url': 'https://finance.yahoo.com/markets/stocks/articles/app-overvalued-valuation-buybacks-2026-185900389.html', 'publisher': 'Zacks', 'date': '2026-03-20'}]",18.571428571428573,96.25,78.57142857142857,85.71428571428571,False,,70.66071428571429
