rank,ticker,pe_ratio,forward_pe,pb_ratio,ev_ebitda,ps_ratio,fcf_yield,revenue_growth,earnings_growth,peg_ratio,roe,gross_margin,debt_to_equity,analyst_rating,recommendation_mean,recommendation_key,num_analysts,target_mean_price,target_median_price,target_high_price,target_low_price,current_price,market_cap,sector,name,upside_potential,revenue_growth_calc,operating_income_growth,eps_growth,fcf_margin,piotroski_fscore,piotroski_details,earnings_surprises,earnings_beat_count,earnings_beat_total,avg_surprise_pct,quarterly_results,revenue_acceleration,eps_revision_90d,eps_revision_30d,forward_eps_growth,estimated_revenue_growth,recent_upgrades,recent_downgrades,upgrade_ratio,analyst_actions,news,momentum_12_1m,momentum_1m,next_earnings_date,valuation_score,growth_score,quality_score,earnings_momentum_score,price_momentum_score,is_value_trap,value_trap_reason,total_score,buy_signal
1,NEM,13.928664,9.471562,3.299232,6.678,4.592025,0.08985889773675551,0.458,0.786,0.12050333333333332,0.25832,0.67356,15.762,1.6 - Buy,1.61905,buy,20.0,144.008,147.5,176.0,72.0,107.39,114644492288,Basic Materials,Newmont Corporation,0.34098146941055973,0.21341398137244405,0.8651438240270728,1.1161887694145758,0.32198156072169043,9,ROA>0; CFO>0; ROA改善; CFO>NI; LTD低下; 流動比率改善; 希薄化なし; 粗利率改善; 資産回転率改善,"[{'date': '2026-04-23', 'eps_estimate': 2.17, 'eps_actual': 2.9, 'surprise_pct': 33.45}, {'date': '2026-02-19', 'eps_estimate': 2.03, 'eps_actual': 2.52, 'surprise_pct': 24.25}, {'date': '2025-10-23', 'eps_estimate': 1.44, 'eps_actual': 1.71, 'surprise_pct': 18.84}, {'date': '2025-07-24', 'eps_estimate': 1.16, 'eps_actual': 1.43, 'surprise_pct': 22.9}]",4.0,4.0,24.86,"[{'quarter': '2026-03-31', 'total_revenue': 7307000000.0, 'operating_income': 4485000000.0, 'net_income': 3262000000.0, 'gross_profit': 4738000000.0}, {'quarter': '2025-12-31', 'total_revenue': 6818000000.0, 'operating_income': 3974000000.0, 'net_income': 1301000000.0, 'gross_profit': 4126000000.0}, {'quarter': '2025-09-30', 'total_revenue': 5524000000.0, 'operating_income': 2616000000.0, 'net_income': 1832000000.0, 'gross_profit': 2930000000.0}, {'quarter': '2025-06-30', 'total_revenue': 5317000000.0, 'operating_income': 2417000000.0, 'net_income': 2061000000.0, 'gross_profit': 2696000000.0}]",-0.16252863050038563,0.09161955983689198,0.10207936271829252,0.1009,0.2658,2.0,0.0,1.0,"[{'date': '2026-04-24', 'firm': 'BMO Capital', 'from_grade': 'Outperform', 'to_grade': 'Outperform', 'action': 'main', 'target_price': 145.0, 'prior_target': 140.0}, {'date': '2026-04-21', 'firm': 'CIBC', 'from_grade': 'Outperformer', 'to_grade': 'Outperformer', 'action': 'main', 'target_price': 176.0, 'prior_target': 177.0}, {'date': '2026-03-27', 'firm': 'UBS', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 140.0, 'prior_target': 150.0}, {'date': '2026-03-20', 'firm': 'Scotiabank', 'from_grade': 'Sector Outperform', 'to_grade': 'Sector Outperform', 'action': 'main', 'target_price': 151.0, 'prior_target': 152.0}, {'date': '2026-03-03', 'firm': 'Citigroup', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 150.0, 'prior_target': 118.0}]","[{'title': 'SGDM Nearly Doubled Gold’s Gains While IAUI Capped Upside for a 12.52% Yield and One Choice Depends Entirely on 2026', 'url': 'https://247wallst.com/investing/2026/05/20/sgdm-nearly-doubled-golds-gains-while-iaui-capped-upside-for-a-12-52-yield-and-one-choice-depends-entirely-on-2026/', 'publisher': '24/7 Wall St.', 'date': '2026-05-20'}, {'title': 'Newmont (NEM) Is Down 12.2% After Cost Concerns Challenge A Strong Quarter And Buyback Expansion – Has The Bull Case Changed?', 'url': 'https://finance.yahoo.com/markets/stocks/articles/newmont-nem-down-12-2-132605806.html', 'publisher': 'Simply Wall St.', 'date': '2026-05-20'}, {'title': 'Agnico Eagle Approves $2.4 Billion Investment in Gold Project', 'url': 'https://www.wsj.com/world/americas/agnico-eagle-approves-2-4-billion-investment-in-gold-project-207bdeea?siteid=yhoof2&yptr=yahoo', 'publisher': 'The Wall Street Journal', 'date': '2026-05-19'}, {'title': 'Stocks Settle Lower on Rising Bond Yields', 'url': 'https://www.barchart.com/story/news/2025311/stocks-settle-lower-on-rising-bond-yields', 'publisher': 'Barchart', 'date': '2026-05-19'}, {'title': 'Why Shares in Newmont Corp Slumped Today', 'url': 'https://www.fool.com/investing/2026/05/19/why-shares-in-newmont-corp-slumped-today/', 'publisher': 'Motley Fool', 'date': '2026-05-19'}]",1.005447372119601,-0.017474872907413497,2026-07-23,72.39705882352942,85.75,95.0,56.60526315789474,90.0,False,,81.24005417956657,82.52984178388888
2,INCY,13.711864,10.727854,3.4522243,9.763,3.6177542,0.036955311121988736,0.209,0.838,0.1280173508353222,0.30823,0.52766,0.701,2.3 - Buy,2.34615,buy,22.0,108.5,106.5,135.0,71.0,97.08,19394852864,Healthcare,Incyte Corporation,0.11763494025545944,0.21220913714153272,12.256362667087883,38.44963973631764,0.25862058234177654,6,ROA>0; CFO>0; ROA改善; CFO>NI; 流動比率改善; 粗利率改善,"[{'date': '2026-04-28', 'eps_estimate': 1.34, 'eps_actual': 1.81, 'surprise_pct': 35.12}, {'date': '2026-02-10', 'eps_estimate': 1.51, 'eps_actual': 1.46, 'surprise_pct': -3.13}, {'date': '2025-10-28', 'eps_estimate': 1.64, 'eps_actual': 2.26, 'surprise_pct': 38.04}, {'date': '2025-07-29', 'eps_estimate': 1.47, 'eps_actual': 1.57, 'surprise_pct': 6.59}]",3.0,4.0,19.155,"[{'quarter': '2026-03-31', 'total_revenue': 1272676000.0, 'operating_income': 324173000.0, 'net_income': 303330000.0, 'gross_profit': 1168176000.0}, {'quarter': '2025-12-31', 'total_revenue': 1506835000.0, 'operating_income': 383963000.0, 'net_income': 299279000.0, 'gross_profit': 1385735000.0}, {'quarter': '2025-09-30', 'total_revenue': 1365980000.0, 'operating_income': 431296000.0, 'net_income': 424169000.0, 'gross_profit': 1266980000.0}, {'quarter': '2025-06-30', 'total_revenue': 1215529000.0, 'operating_income': 310812000.0, 'net_income': 404999000.0, 'gross_profit': 1136729000.0}]",-0.25851434742461,0.04141590917358144,0.04642350944024561,0.1707,0.0934,0.0,1.0,0.0,"[{'date': '2026-05-04', 'firm': 'HC Wainwright & Co.', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'reit', 'target_price': 135.0, 'prior_target': 135.0}, {'date': '2026-04-29', 'firm': 'Oppenheimer', 'from_grade': 'Perform', 'to_grade': 'Perform', 'action': 'main', 'target_price': 90.0, 'prior_target': 84.0}, {'date': '2026-04-29', 'firm': 'Stifel', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 123.0, 'prior_target': 120.0}, {'date': '2026-04-15', 'firm': 'HC Wainwright & Co.', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'reit', 'target_price': 135.0, 'prior_target': 135.0}, {'date': '2026-03-30', 'firm': 'HC Wainwright & Co.', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'reit', 'target_price': 135.0, 'prior_target': 135.0}]","[{'title': 'Incyte CEO Says Post-Jakafi Growth Path Is Clearer as Pipeline Catalysts Build', 'url': 'https://www.marketbeat.com/instant-alerts/incyte-ceo-says-post-jakafi-growth-path-is-clearer-as-pipeline-catalysts-build-2026-05-18/?utm_source=yahoofinance&utm_medium=yahoofinance', 'publisher': 'MarketBeat', 'date': '2026-05-18'}, {'title': 'Incyte Corporation (INCY) Highlights Sustained Efficacy of Opzelura Through Week 24', 'url': 'https://finance.yahoo.com/sectors/healthcare/articles/incyte-corporation-incy-highlights-sustained-200142128.html', 'publisher': 'Insider Monkey', 'date': '2026-05-11'}, {'title': ""Incyte's (NASDAQ:INCY) Promising Earnings May Rest On Soft Foundations"", 'url': 'https://finance.yahoo.com/markets/stocks/articles/incytes-nasdaq-incy-promising-earnings-130054714.html', 'publisher': 'Simply Wall St.', 'date': '2026-05-10'}, {'title': 'Does Jakafi XR Approval And Pipeline Progress Change The Bull Case For Incyte (INCY)?', 'url': 'https://finance.yahoo.com/sectors/healthcare/articles/does-jakafi-xr-approval-pipeline-051402609.html', 'publisher': 'Simply Wall St.', 'date': '2026-05-08'}, {'title': ""Mirum's Q1 Earnings & Revenues Beat Estimates, 2026 View Raised"", 'url': 'https://finance.yahoo.com/sectors/healthcare/articles/mirums-q1-earnings-revenues-beat-160400198.html', 'publisher': 'Zacks', 'date': '2026-05-07'}]",0.6940141287523475,0.00893785698857922,2026-07-28,59.48148148148148,96.19147449336128,80.28536309702078,70.861285814116,98.14814814814815,False,,78.63828188508108,73.55104590065068
3,CF,11.108108,12.044098,3.5455487,7.022,2.5573769,0.044598023689555774,0.194,1.151,0.10464029539530842,0.273,0.39125,43.847,2.9 - Hold,2.90476,hold,19.0,125.47368,130.0,150.0,86.0,123.3,18942490624,Basic Materials,"CF Industries Holdings, Inc.",0.01762919708029201,0.19339622641509435,0.3880771478667446,0.19458128078817735,0.2542348955392434,8,ROA>0; CFO>0; ROA改善; CFO>NI; 流動比率改善; 希薄化なし; 粗利率改善; 資産回転率改善,"[{'date': '2026-05-06', 'eps_estimate': 2.73, 'eps_actual': 3.98, 'surprise_pct': 45.68}, {'date': '2026-02-18', 'eps_estimate': 2.35, 'eps_actual': 2.59, 'surprise_pct': 10.41}, {'date': '2025-11-05', 'eps_estimate': 2.07, 'eps_actual': 2.19, 'surprise_pct': 5.59}, {'date': '2025-08-06', 'eps_estimate': 2.48, 'eps_actual': 2.37, 'surprise_pct': -4.49}]",3.0,4.0,14.297500000000001,"[{'quarter': '2026-03-31', 'total_revenue': 1986000000.0, 'operating_income': 687000000.0, 'net_income': 615000000.0, 'gross_profit': 746000000.0}, {'quarter': '2025-12-31', 'total_revenue': 1872000000.0, 'operating_income': 681000000.0, 'net_income': 404000000.0, 'gross_profit': 765000000.0}, {'quarter': '2025-09-30', 'total_revenue': 1659000000.0, 'operating_income': 574000000.0, 'net_income': 353000000.0, 'gross_profit': 632000000.0}, {'quarter': '2025-06-30', 'total_revenue': 1890000000.0, 'operating_income': 646000000.0, 'net_income': 386000000.0, 'gross_profit': 755000000.0}]",-0.06749316084759122,1.503463723367562,0.49524441458644286,-0.38810003,0.1701,0.0,0.0,0.0,"[{'date': '2026-05-11', 'firm': 'Scotiabank', 'from_grade': 'Sector Perform', 'to_grade': 'Sector Perform', 'action': 'main', 'target_price': 120.0, 'prior_target': 115.0}, {'date': '2026-04-30', 'firm': 'CIBC', 'from_grade': 'Neutral', 'to_grade': 'Neutral', 'action': 'main', 'target_price': 128.0, 'prior_target': 118.0}, {'date': '2026-04-27', 'firm': 'Barclays', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 145.0, 'prior_target': 130.0}, {'date': '2026-04-20', 'firm': 'Scotiabank', 'from_grade': 'Sector Perform', 'to_grade': 'Sector Perform', 'action': 'main', 'target_price': 115.0, 'prior_target': 85.0}, {'date': '2026-04-17', 'firm': 'Barclays', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 130.0, 'prior_target': 120.0}]","[{'title': 'CF Industries (CF) is a Great Momentum Stock: Should You Buy?', 'url': 'https://finance.yahoo.com/markets/stocks/articles/cf-industries-cf-great-momentum-160004075.html', 'publisher': 'Zacks', 'date': '2026-05-19'}, {'title': 'CF Industries (CF) Is Up 8.9% After Strong Q1 Earnings Amid Ammonia Outage Constraints', 'url': 'https://finance.yahoo.com/markets/stocks/articles/cf-industries-cf-8-9-190649542.html', 'publisher': 'Simply Wall St.', 'date': '2026-05-16'}, {'title': 'CF Industries and Norwegian Cruise Line have been highlighted as Zacks Bull and Bear of the Day', 'url': 'https://finance.yahoo.com/markets/stocks/articles/cf-industries-norwegian-cruise-line-124600665.html', 'publisher': 'Zacks', 'date': '2026-05-15'}, {'title': 'Bull of the Day: CF Industries (CF)', 'url': 'https://finance.yahoo.com/markets/stocks/articles/bull-day-cf-industries-cf-080000555.html', 'publisher': 'Zacks', 'date': '2026-05-15'}, {'title': 'Zacks Investment Ideas feature highlights: CF Industries and Intrepid Potash', 'url': 'https://finance.yahoo.com/markets/stocks/articles/zacks-investment-ideas-feature-highlights-064800473.html', 'publisher': 'Zacks', 'date': '2026-05-15'}]",0.6522107930609553,0.020553948637040933,2026-08-05,74.82352941176471,82.0,82.5,50.118421052631575,70.0,False,,74.37364551083591,70.64089250399866
4,EQT,10.973434,12.263343,1.4400259,6.095,3.8627622,0.05358052310039791,0.499,4.9,0.025027230612244898,0.13402,0.80966,20.816,1.6 - Buy,1.625,buy,24.0,70.0,70.0,83.0,57.0,57.83,36171395072,Energy,EQT Corporation,0.21044440601763795,0.5995614485258298,9.885397332100736,7.844104138747577,0.33969271958336533,8,ROA>0; CFO>0; ROA改善; CFO>NI; LTD低下; 流動比率改善; 粗利率改善; 資産回転率改善,"[{'date': '2026-04-21', 'eps_estimate': 2.09, 'eps_actual': 2.33, 'surprise_pct': 11.22}, {'date': '2026-02-17', 'eps_estimate': 0.76, 'eps_actual': 0.9, 'surprise_pct': 17.66}, {'date': '2025-10-21', 'eps_estimate': 0.36, 'eps_actual': 0.52, 'surprise_pct': 42.79}, {'date': '2025-07-22', 'eps_estimate': 0.41, 'eps_actual': 0.45, 'surprise_pct': 10.01}]",4.0,4.0,20.42,"[{'quarter': '2026-03-31', 'total_revenue': 3617005000.0, 'operating_income': 2278027000.0, 'net_income': 1487229000.0, 'gross_profit': 2446696000.0}, {'quarter': '2025-12-31', 'total_revenue': 2273906000.0, 'operating_income': 950748000.0, 'net_income': 677099000.0, 'gross_profit': 1108074000.0}, {'quarter': '2025-09-30', 'total_revenue': 1822787000.0, 'operating_income': 465279000.0, 'net_income': 335862000.0, 'gross_profit': 658970000.0}, {'quarter': '2025-06-30', 'total_revenue': 1837755000.0, 'operating_income': 420318000.0, 'net_income': 784147000.0, 'gross_profit': 733650000.0}]",0.34316862303534024,0.5933181907368547,0.014139780621726947,-0.0313,0.1241,0.0,0.0,0.0,"[{'date': '2026-05-05', 'firm': 'Citigroup', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 70.0, 'prior_target': 66.0}, {'date': '2026-04-24', 'firm': 'UBS', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 74.0, 'prior_target': 75.0}, {'date': '2026-04-23', 'firm': 'Wells Fargo', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 79.0, 'prior_target': 70.0}, {'date': '2026-04-21', 'firm': 'Stephens & Co.', 'from_grade': 'Overweight', 'to_grade': 'Overweight', 'action': 'main', 'target_price': 73.0, 'prior_target': 78.0}, {'date': '2026-04-15', 'firm': 'RBC Capital', 'from_grade': 'Sector Perform', 'to_grade': 'Sector Perform', 'action': 'reit', 'target_price': 69.0, 'prior_target': 69.0}]","[{'title': 'Is ExxonMobil Positioned to Capitalize on Rising LNG & Power Demand?', 'url': 'https://finance.yahoo.com/sectors/energy/articles/exxonmobil-positioned-capitalize-rising-lng-143500846.html', 'publisher': 'Zacks', 'date': '2026-05-20'}, {'title': 'Sound Shore Fund Continues to Maintain Confidence in EQT (EQT)', 'url': 'https://finance.yahoo.com/markets/stocks/articles/sound-shore-fund-continues-maintain-130340031.html', 'publisher': 'Insider Monkey', 'date': '2026-05-20'}, {'title': 'EQT (EQT) Is Up 7.2% After Winning €5B EU Tech Scaleup Mandate Has The Bull Case Changed?', 'url': 'https://finance.yahoo.com/markets/stocks/articles/eqt-eqt-7-2-winning-021100642.html', 'publisher': 'Simply Wall St.', 'date': '2026-05-20'}, {'title': 'Energy Stocks Are Up 33% This Year — Analysts Think 5 Will Jump', 'url': 'https://www.investors.com/etfs-and-funds/sectors/sp500-energy-stocks-are-up-33-percent-this-year-analysts-think-5-will-jump/?src=A00220&yptr=yahoo', 'publisher': ""Investor's Business Daily"", 'date': '2026-05-19'}, {'title': 'Energy Resets After Rally. Technical Indicators Say It’s Time to Buy These Stocks.', 'url': 'https://www.barrons.com/articles/energy-stocks-chevron-phillips-66-eqt-bullish-technicals-buy-599394ad?siteid=yhoof2&yptr=yahoo', 'publisher': 'Barrons.com', 'date': '2026-05-18'}]",0.2092299154285551,0.01777745044928856,2026-07-21,76.5,95.52272727272727,79.0,67.75,20.0,False,,74.09204545454546,64.92824456522689
5,APA,9.165502,9.435501,2.1526332,3.77,1.6603094,0.08608856589508922,-0.119,0.322,0.29302798136645963,0.26217,0.72273004,61.314,2.8 - Hold,2.77778,hold,26.0,42.03846,42.0,56.0,32.0,39.32,13898449920,Energy,APA Corporation,0.06913682604272635,-0.08390674745814933,-0.14035636136292592,0.7835820895522388,0.19943946188340808,7,ROA>0; CFO>0; ROA改善; CFO>NI; LTD低下; 希薄化なし; 資産回転率改善,"[{'date': '2026-05-06', 'eps_estimate': 1.14, 'eps_actual': 1.38, 'surprise_pct': 20.9}, {'date': '2026-02-25', 'eps_estimate': 0.64, 'eps_actual': 0.91, 'surprise_pct': 41.73}, {'date': '2025-11-05', 'eps_estimate': 0.79, 'eps_actual': 0.93, 'surprise_pct': 17.59}, {'date': '2025-08-05', 'eps_estimate': 0.48, 'eps_actual': 0.87, 'surprise_pct': 79.46}]",4.0,4.0,39.92,"[{'quarter': '2026-03-31', 'total_revenue': 2327000000.0, 'operating_income': 1007000000.0, 'net_income': 446000000.0, 'gross_profit': 1246000000.0}, {'quarter': '2025-12-31', 'total_revenue': 1991000000.0, 'operating_income': 640000000.0, 'net_income': 279000000.0, 'gross_profit': 857000000.0}, {'quarter': '2025-09-30', 'total_revenue': 2115000000.0, 'operating_income': 672000000.0, 'net_income': 205000000.0, 'gross_profit': 880000000.0}, {'quarter': '2025-06-30', 'total_revenue': 2178000000.0, 'operating_income': 671000000.0, 'net_income': 603000000.0, 'gross_profit': 873000000.0}]",0.22738825898576692,1.8632056229456693,0.15674288203981884,-0.3191,-0.021300001,0.0,0.0,0.0,"[{'date': '2026-05-20', 'firm': 'Citigroup', 'from_grade': 'Neutral', 'to_grade': 'Neutral', 'action': 'main', 'target_price': 44.0, 'prior_target': 40.0}, {'date': '2026-05-11', 'firm': 'Bernstein', 'from_grade': 'Market Perform', 'to_grade': 'Market Perform', 'action': 'main', 'target_price': 40.0, 'prior_target': 37.0}, {'date': '2026-05-07', 'firm': 'Mizuho', 'from_grade': 'Underperform', 'to_grade': 'Underperform', 'action': 'main', 'target_price': 32.0, 'prior_target': 29.0}, {'date': '2026-04-22', 'firm': 'Scotiabank', 'from_grade': 'Sector Perform', 'to_grade': 'Sector Perform', 'action': 'main', 'target_price': 36.0, 'prior_target': 26.0}, {'date': '2026-04-20', 'firm': 'Truist Securities', 'from_grade': 'Hold', 'to_grade': 'Hold', 'action': 'main', 'target_price': 39.0, 'prior_target': 38.0}]","[{'title': 'QatarEnergy Expands South America Push With Uruguay Offshore Entry', 'url': 'https://finance.yahoo.com/sectors/energy/articles/qatarenergy-expands-south-america-push-093734602.html', 'publisher': 'Oilprice.com', 'date': '2026-05-20'}, {'title': 'APA (NASDAQ:APA) Strong Profits May Be Masking Some Underlying Issues', 'url': 'https://finance.yahoo.com/markets/stocks/articles/apa-nasdaq-apa-strong-profits-124040900.html', 'publisher': 'Simply Wall St.', 'date': '2026-05-19'}, {'title': 'Why APA (APA) Might be Well Poised for a Surge', 'url': 'https://finance.yahoo.com/markets/stocks/articles/why-apa-apa-might-well-162002898.html', 'publisher': 'Zacks', 'date': '2026-05-18'}, {'title': 'APA (APA) Recently Broke Out Above the 20-Day Moving Average', 'url': 'https://finance.yahoo.com/markets/stocks/articles/apa-apa-recently-broke-above-133502394.html', 'publisher': 'Zacks', 'date': '2026-05-18'}, {'title': 'APA (APA) Crossed Above the 50-Day Moving Average: What That Means for Investors', 'url': 'https://finance.yahoo.com/markets/stocks/articles/apa-apa-crossed-above-50-133003595.html', 'publisher': 'Zacks', 'date': '2026-05-18'}]",1.551175831638328,0.05274434541324255,2026-08-05,87.0,42.40909090909091,77.75,62.5,100.0,False,,72.93181818181819,72.71283290689192
6,EXE,7.354911,10.039753,1.2141795,3.633,1.8252369,0.06285959846903355,0.41,,,0.17568001,0.47955,25.883,1.5 - Buy,1.53846,buy,25.0,132.12,133.0,165.0,100.0,98.85,23647770624,Energy,Expand Energy Corporation,0.3365705614567528,1.8877043354655294,4.975609756097561,3.5476190476190474,0.13487570760521783,8,ROA>0; CFO>0; ROA改善; CFO>NI; LTD低下; 流動比率改善; 粗利率改善; 資産回転率改善,"[{'date': '2026-04-28', 'eps_estimate': 3.63, 'eps_actual': 3.83, 'surprise_pct': 5.37}, {'date': '2026-02-17', 'eps_estimate': 1.89, 'eps_actual': 2.0, 'surprise_pct': 5.85}, {'date': '2025-10-28', 'eps_estimate': 0.85, 'eps_actual': 0.97, 'surprise_pct': 14.22}, {'date': '2025-07-29', 'eps_estimate': 1.15, 'eps_actual': 1.1, 'surprise_pct': -4.14}]",3.0,4.0,5.324999999999999,"[{'quarter': '2026-03-31', 'total_revenue': 4398000000.0, 'operating_income': 1601000000.0, 'net_income': 1159000000.0, 'gross_profit': 2812000000.0}, {'quarter': '2025-12-31', 'total_revenue': 3340000000.0, 'operating_income': 898000000.0, 'net_income': 553000000.0, 'gross_profit': 1771000000.0}, {'quarter': '2025-09-30', 'total_revenue': 2967000000.0, 'operating_income': 779000000.0, 'net_income': 547000000.0, 'gross_profit': 1449000000.0}, {'quarter': '2025-06-30', 'total_revenue': 3686000000.0, 'operating_income': 1314000000.0, 'net_income': 968000000.0, 'gross_profit': 1412000000.0}]",0.19105025540425719,0.05874843025698528,0.005238740674622819,0.0793,0.16280001,0.0,2.0,0.0,"[{'date': '2026-04-30', 'firm': 'William Blair', 'from_grade': 'Outperform', 'to_grade': 'Market Perform', 'action': 'down', 'target_price': 0.0, 'prior_target': 0.0}, {'date': '2026-04-30', 'firm': 'UBS', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 135.0, 'prior_target': 133.0}, {'date': '2026-04-30', 'firm': 'Truist Securities', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'reit', 'target_price': 134.0, 'prior_target': 133.0}, {'date': '2026-04-13', 'firm': 'UBS', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 133.0, 'prior_target': 139.0}, {'date': '2026-04-09', 'firm': 'Truist Securities', 'from_grade': 'Buy', 'to_grade': 'Buy', 'action': 'main', 'target_price': 133.0, 'prior_target': 136.0}]","[{'title': 'A Look At Expand Energy (EXE) Valuation After Earnings Beat And Bearish Options Signals', 'url': 'https://finance.yahoo.com/markets/stocks/articles/look-expand-energy-exe-valuation-101329220.html', 'publisher': 'Simply Wall St.', 'date': '2026-05-20'}, {'title': 'Energy Stocks Are Up 33% This Year — Analysts Think 5 Will Jump', 'url': 'https://www.investors.com/etfs-and-funds/sectors/sp500-energy-stocks-are-up-33-percent-this-year-analysts-think-5-will-jump/?src=A00220&yptr=yahoo', 'publisher': ""Investor's Business Daily"", 'date': '2026-05-19'}, {'title': '1 Value Stock to Own for Decades and 2 We Question', 'url': 'https://finance.yahoo.com/markets/stocks/articles/1-value-stock-own-decades-090855479.html', 'publisher': 'StockStory', 'date': '2026-05-19'}, {'title': 'Is Expand Energy Corporation\xa0(EXE)\xa0Among the 8 Best Energy Infrastructure Stocks That Will Skyrocket?', 'url': 'https://finance.yahoo.com/sectors/energy/articles/expand-energy-corporation-exe-among-165942962.html', 'publisher': 'Insider Monkey', 'date': '2026-05-08'}, {'title': 'Expand Energy Progresses on Margins, Buybacks as Shares Trade at Discount, RBC Says', 'url': 'https://finance.yahoo.com/sectors/energy/articles/expand-energy-progresses-margins-buybacks-182911037.html', 'publisher': 'MT Newswires', 'date': '2026-05-04'}]",-0.04934489155995651,0.05503740215442663,2026-07-28,91.25,97.5,69.25,51.25,5.0,False,,71.275,62.530983392345306
